files_changed,branches_count,time_since_previous_commit,time_since_previous_commit_days,commit_frequency_24h,commit_hour,commit_day,commit_month,commit_dayofweek,activity_frequency,activity_encoded,author_commit_count,author_unique_files,author_median_files_changed,file_reuse,branch_reuse,files_changed_rolling_avg_7d,branches_count_rolling_avg_7d,time_since_previous_commit_rolling_avg_7d,activity_frequency_rolling_avg_7d,anomaly_score_iqr,is_anomaly_iqr,anomaly_score_zscore,is_anomaly_zscore,anomaly_score_percentile,is_anomaly_percentile_95,is_anomaly_percentile_99,is_anomaly_percentile_999,anomaly_score_combined,is_anomaly_combined
3,112,1446.0,0.0167361111111111,0,20,12,5,4,2880,23,479,957,3.0,True,True,5.5285714285714285,111.82857142857142,0.1015299272486772,4498.314285714286,0.0,False,0.4480678575023291,False,0.0,False,False,False,0.13442035725069873,False
4,112,535.0,0.0061921296296296,0,20,12,5,4,3992,5,964,2657,1.0,True,True,5.550724637681159,111.82608695652172,0.1015247584541062,4444.753623188406,0.0,False,0.5518638326362044,False,0.0,False,False,False,0.1655591497908613,False
9,112,2080.0,0.024074074074074,0,21,12,5,4,4122,43,479,957,3.0,True,True,5.6,111.82857142857142,0.10041832010582,4440.142857142857,0.0,False,0.4646848969367394,False,0.0,False,False,False,0.13940546908102183,False
9,112,59674.0,0.6906712962962963,0,14,13,5,5,4122,43,552,1452,2.0,True,True,5.9393939393939394,111.8181818181818,0.1062366722783389,4356.121212121212,0.4189914575389436,True,0.6208686731315001,False,0.009830864130533119,True,False,False,0.3158903848533463,True
1,111,152417.0,1.7640856481481482,0,8,15,5,0,1461,58,26,39,1.0,True,True,6.0,111.796875,0.1102864583333333,4310.46875,1.515536046820963,True,1.4058745850684478,True,0.1127730286932555,True,True,False,0.9215324010441254,True
1,111,11977.0,0.1386226851851852,0,11,15,5,0,5625,18,6,37,1.0,True,True,5.859375,111.78125,0.1095202184606481,4353.359375,0.0,False,0.5087482033781505,False,0.0,False,False,False,0.15262446101344515,False
1,111,608.0,0.007037037037037,0,11,15,5,0,5625,18,6,37,1.0,True,True,5.7846153846153845,111.76923076923076,0.107943554131054,4372.923076923077,0.0,False,0.5545348649371296,False,0.0,False,False,False,0.16636045948113887,False
1,112,2361.0,0.0273263888888888,0,12,15,5,0,6093,27,236,898,2.0,True,True,5.712121212121212,111.77272727272728,0.1067220819304152,4398.984848484848,0.0,False,0.4659115269806855,False,0.0,False,False,False,0.13977345809420563,False
4,112,380.0,0.0043981481481481,0,12,15,5,0,958,9,236,898,2.0,True,True,5.686567164179104,111.77611940298507,0.1051948590381425,4347.626865671642,0.0,False,0.5561790613830024,False,0.0,False,False,False,0.16685371841490074,False
10,112,18058.0,0.2090046296296296,0,17,15,5,0,1461,58,152,1441,4.0,True,True,5.8059701492537314,111.77611940298507,0.1063975262576008,4309.850746268657,0.0,False,0.5868953418112763,False,0.0,False,False,False,0.17606860254338288,False
3,112,4179.0,0.0483680555555555,0,18,15,5,0,5625,18,152,1441,4.0,True,True,5.909090909090909,111.77272727272728,0.1067536475869809,4289.924242424242,0.0,False,0.4505891382383485,False,0.0,False,False,False,0.13517674147150455,False
1,112,1965.0,0.0227430555555555,0,19,15,5,0,6093,27,152,1441,4.0,True,True,5.835820895522388,111.77611940298507,0.105499758153676,4316.835820895522,0.0,False,0.4731767129810384,False,0.0,False,False,False,0.14195301389431153,False
2,112,2110.0,0.0244212962962962,0,20,15,5,0,6093,27,152,1441,4.0,True,True,5.779411764705882,111.77941176470588,0.1043074278322439,4342.955882352941,0.0,False,0.4834453267524675,False,0.0,False,False,False,0.14503359802574023,False
7,112,543.0,0.0062847222222222,0,20,15,5,0,6093,27,258,1274,2.0,True,True,5.797101449275362,111.78260869565216,0.1028868089103596,4368.31884057971,0.0,False,0.4716325461991534,False,0.0,False,False,False,0.14148976385974601,False
1,112,56.0,0.0006481481481481,0,20,15,5,0,6093,27,1,1,1.0,True,True,5.728571428571429,111.78571428571428,0.1014262566137565,4392.957142857143,0.0,False,0.5787117326572254,False,1.3640739002324995e-05,True,False,False,0.17361897609276855,False
20,112,31.0,0.0003587962962962,0,20,15,5,0,2880,23,789,3078,4.0,True,True,5.929577464788732,111.7887323943662,0.1000027712571726,4371.647887323944,0.125,True,0.5359585315206039,False,0.0,False,False,False,0.19828755945618118,True
7,112,596.0,0.0068981481481481,0,20,15,5,0,6093,27,552,1452,2.0,True,True,5.944444444444445,111.79166666666669,0.0987096514917695,4395.555555555556,0.0,False,0.437077458423248,False,0.0,False,False,False,0.1311232375269744,False
1,112,2170.0,0.0251157407407407,0,20,15,5,0,5625,18,54,874,3.0,True,True,5.876712328767123,111.7945205479452,0.0977015157280567,4412.397260273972,0.0,False,0.5265660389717797,False,0.0,False,False,False,0.1579698116915339,False
5,112,3263.0,0.0377662037037037,0,21,15,5,0,2880,23,152,1441,4.0,True,True,5.864864864864865,111.79729729729728,0.096891579079079,4391.689189189189,0.0,False,0.469353232093578,False,0.0,False,False,False,0.1408059696280734,False
5,112,11477.0,0.1328356481481481,0,1,16,5,1,2880,23,152,1441,4.0,True,True,5.916666666666667,111.79166666666669,0.0980063657407407,4416.430555555556,0.0,False,0.4633777719720283,False,0.0,False,False,False,0.13901333159160847,False
2,112,2411.0,0.0279050925925925,0,1,16,5,1,375,39,964,2657,1.0,True,True,5.863013698630137,111.7945205479452,0.0970460743277523,4361.068493150685,0.0,False,0.6611406486257293,False,0.00026652452025586353,True,False,False,0.19844880439582113,False
1,111,2193.0,0.0253819444444444,0,2,16,5,1,6093,27,562,2573,3.0,True,True,5.797297297297297,111.7837837837838,0.0960776401401401,4384.472972972973,0.0,False,0.4999318163864605,False,0.0,False,False,False,0.14997954491593815,False
2,112,6482.0,0.0750231481481481,0,4,16,5,1,3992,5,964,2657,1.0,True,True,5.283783783783784,111.7837837837838,0.0947929179179178,4362.405405405405,0.0,False,0.5380225695043601,False,0.0,False,False,False,0.16140677085130803,False
1,112,19370.0,0.2241898148148148,0,9,16,5,1,6093,27,236,898,2.0,True,True,5.226666666666667,111.78666666666666,0.0965182098765431,4385.48,0.0,False,0.473760272806489,False,0.0,False,False,False,0.1421280818419467,False
2,112,28199.0,0.3263773148148148,0,17,16,5,1,3992,5,1217,4399,3.0,True,True,5.297297297297297,111.87837837837836,0.0948473473473473,4368.72972972973,0.0468475658419792,True,0.6393553626382675,False,0.0,False,False,False,0.20586087854407403,True
11,112,11287.0,0.130636574074074,0,20,16,5,1,958,9,336,883,2.0,True,True,5.36986301369863,111.94520547945206,0.0961621638762049,4281.178082191781,0.0,False,0.4934479540385673,False,0.0,False,False,False,0.14803438621157017,False
6,112,6317.0,0.0731134259259259,0,22,16,5,1,6093,27,18,119,2.0,True,True,5.378378378378378,111.94594594594597,0.0958506944444444,4305.6621621621625,0.0,False,0.4984536137622369,False,0.0,False,False,False,0.14953608412867106,False
2,112,2042.0,0.0236342592592592,0,22,16,5,1,3992,5,912,4112,2.0,True,True,5.397260273972603,111.94520547945206,0.0959359145104007,4325.191780821918,0.0,False,0.571951506963317,False,0.0,False,False,False,0.1715854520889951,False
6,112,1269.0,0.0146875,0,23,16,5,1,2880,23,152,1441,4.0,True,True,4.901408450704225,111.943661971831,0.0987535863328116,4249.915492957746,0.0,False,0.4533243125338473,False,0.0,False,False,False,0.13599729376015418,False
27,112,1231.0,0.0142476851851851,0,23,16,5,1,4122,43,789,3078,4.0,True,True,5.0285714285714285,111.94285714285714,0.1001367394179894,4223.585714285714,0.2222222222222222,True,0.545594763568311,False,0.0061403508771929825,True,False,False,0.23280123608803718,True
2,112,374.0,0.0043287037037037,0,23,16,5,1,6093,27,336,883,2.0,True,True,5.0285714285714285,111.94285714285714,0.1000047949735449,4223.585714285714,0.0,False,0.4694995892826261,False,0.0,False,False,False,0.14084987678478783,False
4,112,5194.0,0.0601157407407407,0,1,17,5,2,6093,27,4,21,3.5,True,True,5.071428571428571,111.94285714285714,0.1008564814814814,4253.6,0.0,False,0.5361171616779598,False,0.0,False,False,False,0.16083514850338793,False
5,112,11043.0,0.1278125,0,4,17,5,2,3992,5,1694,2342,2.0,True,True,5.128571428571429,111.94285714285714,0.1000122354497354,4269.4857142857145,0.0,False,0.542231251328952,False,0.0,False,False,False,0.1626693753986856,False
3,112,36048.0,0.4172222222222222,0,14,17,5,2,5625,18,236,898,2.0,True,True,5.683333333333334,111.93333333333334,0.116939236111111,4204.066666666667,0.1396500251248854,True,0.4563616556083684,False,0.0,False,False,False,0.17880350421997612,True
1,112,77.0,0.0008912037037037,0,14,17,5,2,3992,5,236,898,2.0,True,True,5.60655737704918,111.9344262295082,0.1150368093503339,4200.5901639344265,0.0,False,0.3842250220031726,False,0.0,False,False,False,0.11526750660095178,False
4,112,20.0,0.0002314814814814,0,14,17,5,2,3992,5,236,898,2.0,True,True,5.580645161290323,111.93548387096774,0.1131851105137395,4197.225806451613,0.0,False,0.3802748172331376,False,0.0,False,False,False,0.11408244516994127,False
3,112,13909.0,0.1609837962962963,0,18,17,5,2,2880,23,552,1452,2.0,True,True,5.532258064516129,111.93548387096774,0.1132099387694145,4179.290322580645,0.0,False,0.2813124581049313,False,0.0,False,False,False,0.08439373743147938,False
8,112,1166.0,0.0134953703703703,0,18,17,5,2,4122,43,789,3078,4.0,True,True,5.571428571428571,111.93650793650794,0.1116271678424455,4178.380952380952,0.0,False,0.4233828438045439,False,0.0,False,False,False,0.12701485314136315,False
6,112,3928.0,0.0454629629629629,0,19,17,5,2,3992,5,54,874,3.0,True,True,5.578125,111.9375,0.1105933521412036,4175.46875,0.0,False,0.4112006154304549,False,0.0,False,False,False,0.12336018462913646,False
2,112,8796.0,0.1018055555555555,0,21,17,5,2,375,39,479,957,3.0,True,True,5.546875,111.9375,0.1097106481481481,4118.953125,0.0,False,0.4365192800341951,False,0.00026652452025586353,True,False,False,0.13106239381836088,False
15,112,2756.0,0.0318981481481481,0,22,17,5,2,4122,43,789,3078,4.0,True,True,5.6923076923076925,111.93846153846154,0.1085135327635327,4119.0,0.0555555555555555,True,0.4557822797625448,False,0.0,False,False,False,0.15340135059543009,True
11,112,7706.0,0.0891898148148148,0,0,18,5,3,4122,43,912,4112,2.0,True,True,5.968253968253968,111.93650793650794,0.1119157848324514,4131.095238095239,0.0,False,0.5291237751591695,False,0.0007575757575757576,True,False,False,0.15904016285078115,False
11,112,0.0,0.0,0,0,18,5,3,4122,43,912,4112,2.0,True,True,6.046875,111.9375,0.1101671006944444,4130.953125,0.0,False,0.5705372212395959,False,0.0007720472758189127,True,False,False,0.17146998528220633,False
122,112,25231.0,0.2920254629629629,0,7,18,5,3,5625,18,236,898,2.0,True,True,7.8307692307692305,111.93846153846154,0.1129649216524216,4153.9384615384615,1.5534221571931068,True,0.6718624072435179,True,0.11590737596679872,True,True,False,0.7139483197177068,True
1,112,4685.0,0.054224537037037,0,9,18,5,3,3992,5,236,898,2.0,True,True,7.727272727272727,111.93939393939394,0.1120749158249158,4151.484848484848,0.0,False,0.4119812048533058,False,0.0,False,False,False,0.12359436145599173,False
7,112,5709.0,0.0660763888888888,0,10,18,5,3,6093,27,552,1452,2.0,True,True,7.7164179104477615,111.94029850746269,0.1113883706467661,4180.462686567164,0.0,False,0.3241980416610142,False,0.0,False,False,False,0.09725941249830425,False
1,112,7561.0,0.087511574074074,0,12,18,5,3,3992,5,552,1452,2.0,True,True,7.617647058823529,111.94117647058825,0.111037241285403,4177.691176470588,0.0,False,0.3183500777473229,False,0.0,False,False,False,0.09550502332419686,False
2,112,3025.0,0.035011574074074,0,13,18,5,3,6093,27,552,1452,2.0,True,True,7.536231884057971,111.94202898550724,0.1099354200214707,4205.449275362319,0.0,False,0.3225781212177982,False,0.0,False,False,False,0.09677343636533946,False
11,112,17454.0,0.2020138888888888,0,18,18,5,3,465,50,479,957,3.0,True,True,7.208955223880597,111.94029850746269,0.105097947761194,4171.895522388059,0.0,False,0.4972272039398948,False,0.0,False,False,False,0.14916816118196843,False
8,112,11.0,0.0001273148148148,0,18,18,5,3,465,50,479,957,3.0,True,True,7.220588235294118,111.94117647058825,0.1035542619825707,4117.382352941177,0.0,False,0.5041242969458827,False,6.512183209418878e-06,True,False,False,0.15123989395704857,False
1,112,3812.0,0.0441203703703703,0,19,18,5,3,958,9,789,3078,4.0,True,True,7.130434782608695,111.94202898550724,0.1026929012345678,4071.594202898551,0.0,False,0.5278318304722259,False,0.0,False,False,False,0.15834954914166777,False
2,112,1652.0,0.0191203703703703,0,19,18,5,3,6093,27,479,957,3.0,True,True,6.246376811594203,111.94202898550724,0.1016056092324207,4078.376811594203,0.0,False,0.371837207721032,False,0.0,False,False,False,0.1115511623163096,False
1,112,1867.0,0.0216087962962962,0,20,18,5,3,6093,27,552,1452,2.0,True,True,6.264705882352941,111.94117647058825,0.1030388752723311,4055.6323529411766,0.0,False,0.3565932638163053,False,0.0,False,False,False,0.10697797914489159,False
4,112,26.0,0.0003009259259259,0,20,18,5,3,5625,18,552,1452,2.0,True,True,6.231884057971015,111.94202898550724,0.101549919484702,4078.376811594203,0.0,False,0.3657870504048384,False,0.0,False,False,False,0.10973611512145151,False
51,112,924.0,0.0106944444444444,0,20,18,5,3,4122,43,789,3078,4.0,True,True,6.871428571428571,111.94285714285714,0.100251984126984,4079.0,0.5555555555555556,True,0.5296155142449591,False,0.02719298245614035,True,False,False,0.33642851392261053,True
6,112,20369.0,0.2357523148148148,0,2,19,5,4,6093,27,479,957,3.0,True,True,7.17910447761194,111.94029850746269,0.1066924060254283,4218.746268656716,0.0,False,0.4875287083884438,False,0.0,False,False,False,0.14625861251653313,False
5,112,23177.0,0.2682523148148148,0,8,19,5,4,2880,23,152,1441,4.0,True,True,7.396825396825397,111.93650793650794,0.1115242871840093,4250.476190476191,0.0,False,0.4674349605982703,False,0.0,False,False,False,0.14023048817948108,False
1,112,33887.0,0.3922106481481481,0,18,19,5,4,3992,5,236,898,2.0,True,True,7.7,111.93333333333334,0.1175173611111111,4156.183333333333,0.1140994945464219,True,0.5296413269450884,False,0.0,False,False,False,0.19312224644745307,True
4,112,1989.0,0.0230208333333333,0,18,19,5,4,2880,23,479,957,3.0,True,True,7.639344262295082,111.9344262295082,0.115968237704918,4135.262295081967,0.0,False,0.3751247672128651,False,0.0,False,False,False,0.11253743016385952,False
3,112,14659.0,0.1696643518518518,0,22,19,5,4,348,44,191,1542,2.0,True,True,7.7894736842105265,111.9298245614035,0.1238062459389213,4098.61403508772,0.0,False,0.5377216519616964,False,0.0003464818763326226,True,False,False,0.16145508833904196,False
1,112,506.0,0.0058564814814814,0,23,19,5,4,5625,18,191,1542,2.0,True,True,7.672413793103448,111.93103448275862,0.1217726293103448,4124.931034482759,0.0,False,0.4621855112674727,False,0.0,False,False,False,0.1386556533802418,False
1,112,84564.0,0.97875,0,22,20,5,5,1461,58,236,898,2.0,True,True,7.5344827586206895,111.93103448275862,0.1267395035121327,4079.051724137931,0.7132777629984335,True,0.9932980171555372,True,0.027840668584142865,True,False,False,0.5231090014798484,True
3,112,79416.0,0.9191666666666668,0,20,21,5,6,6093,27,552,1452,2.0,True,True,7.4576271186440675,111.9322033898305,0.1401704723791588,4113.186440677966,0.652410511069729,True,0.7972956480302386,True,0.027449033121687415,True,False,False,0.4458914609786652,True
2,112,73828.0,0.8544907407407407,0,17,22,5,0,3992,5,34,44,1.0,True,True,7.890909090909091,111.98181818181818,0.1306014309764309,4125.6,0.586340929916349,True,0.8472538853831184,True,0.020072357591215815,True,False,False,0.43810738762632656,True
1,112,35.0,0.0004050925925925,0,17,22,5,0,3992,5,912,4112,2.0,True,True,7.767857142857143,111.98214285714286,0.1282764963624338,4123.214285714285,0.0,False,0.5770959043389441,False,0.0,False,False,False,0.17312877130168322,False
2,112,683.0,0.0079050925925925,0,17,22,5,0,6093,27,336,883,2.0,True,True,7.666666666666667,111.98245614035088,0.1261647173489278,4157.771929824561,0.0,False,0.4630137841133547,False,0.0,False,False,False,0.1389041352340064,False
2,112,3625.0,0.0419560185185185,0,18,22,5,0,2880,23,336,883,2.0,True,True,7.526315789473684,111.98245614035088,0.1232340399610136,4182.666666666667,0.0,False,0.4371819319607614,False,0.0,False,False,False,0.1311545795882284,False
6,112,12.0,0.0001388888888888,0,18,22,5,0,2880,23,79,592,4.0,True,True,7.5,111.98275862068964,0.1211117097701149,4160.206896551724,0.0,False,0.500696291468571,False,5.788607297263309e-06,True,False,False,0.15021120288349019,False
4,112,84.0,0.0009722222222222,0,18,22,5,0,2880,23,192,2578,3.0,True,True,7.440677966101695,111.98305084745763,0.1190754472693031,4138.508474576272,0.0,False,0.4820632577909497,False,0.0,False,False,False,0.1446189773372849,False
2,112,5993.0,0.0693634259259259,0,20,22,5,0,5625,18,336,883,2.0,True,True,7.5344827586206895,111.98275862068964,0.1210983397190293,4104.810344827586,0.0,False,0.4649359205690808,False,0.0,False,False,False,0.13948077617072424,False
8,112,7289.0,0.0843634259259259,0,22,22,5,0,4122,43,48,779,12.0,True,True,7.730769230769231,111.98076923076924,0.134741809116809,3970.076923076923,0.4166666666666667,True,0.613826619849927,False,0.07777777777777778,True,True,False,0.3402590970660892,True
7,112,6909.0,0.0799652777777777,0,23,22,5,0,6093,27,479,957,3.0,True,True,7.716981132075472,111.98113207547168,0.133708289657582,4010.132075471698,0.0,False,0.468907507270356,False,0.0,False,False,False,0.1406722521811068,False
1,112,1713.0,0.0198263888888888,0,0,23,5,1,5625,18,912,4112,2.0,True,True,7.592592592592593,111.98148148148148,0.1315993655692729,4040.037037037037,0.0,False,0.6427799397719008,False,0.0007575757575757576,True,False,False,0.19313701223460056,False
1,112,762.0,0.0088194444444444,0,0,23,5,1,5625,18,912,4112,2.0,True,True,7.472727272727273,111.98181818181818,0.1293670033670033,4068.8545454545456,0.0,False,0.6414822527725142,False,0.0007575757575757576,True,False,False,0.19274770613478456,False
1,112,19446.0,0.2250694444444444,0,6,23,5,1,3992,5,964,2657,1.0,True,True,7.730769230769231,112.0,0.1361367076210826,4123.826923076923,0.0,False,0.5579878606151207,False,0.0,False,False,False,0.16739635818453621,False
1,112,2026.0,0.023449074074074,0,6,23,5,1,3992,5,964,2657,1.0,True,True,7.60377358490566,112.0,0.1340105258560447,4121.33962264151,0.0,False,0.5492399197762564,False,0.0,False,False,False,0.16477197593287693,False
6,112,7179.0,0.0830902777777777,0,8,23,5,1,958,9,236,898,2.0,True,True,7.574074074074074,112.0,0.1330675582990397,4062.759259259259,0.0,False,0.5353142918007392,False,0.0,False,False,False,0.16059428754022176,False
3,112,27265.0,0.3155671296296296,0,16,23,5,1,6093,27,552,1452,2.0,True,True,7.611111111111111,112.0,0.1347597307956104,4062.759259259259,0.0358044397150542,True,0.4305493405099137,False,0.0,False,False,False,0.13990613406749036,True
9,112,6133.0,0.0709837962962963,0,17,23,5,1,6093,27,789,3078,4.0,True,True,7.74074074074074,112.0,0.1300302211934156,4101.666666666667,0.0,False,0.4574935941961358,False,0.0,False,False,False,0.13724807825884072,False
44,112,7739.0,0.0895717592592592,0,20,23,5,1,3992,5,191,1542,2.0,True,True,8.4,112.0,0.1292946127946127,4099.672727272728,0.4583333333333333,True,0.4971051795034434,False,0.021052631578947364,True,False,False,0.29505260648261195,True
6,112,2351.0,0.0272106481481481,0,20,23,5,1,4122,43,789,3078,4.0,True,True,8.309090909090909,112.0,0.1274141414141414,4157.2,0.0,False,0.5047753819454739,False,0.0,False,False,False,0.15143261458364216,False
1,112,443.0,0.0051273148148148,0,20,23,5,1,6093,27,236,898,2.0,True,True,8.178571428571429,112.0,0.1252304480820105,4191.767857142857,0.0,False,0.4846851412804187,False,0.0,False,False,False,0.1454055423841256,False
5,111,12763.0,0.1477199074074074,0,0,24,5,2,958,9,24,52,2.0,True,True,8.076923076923077,111.98076923076924,0.1352041043447293,4086.8653846153848,0.0,False,0.6353483302851348,False,0.0007575757575757576,True,False,False,0.19090752938857075,False
4,112,63490.0,0.734837962962963,0,17,24,5,2,3992,5,1217,4399,3.0,True,True,8.479166666666666,111.97916666666669,0.1491495466820987,4016.9791666666665,0.4641098400874938,True,0.8318290871615678,False,0.012592029811327607,True,False,False,0.39381849009924946,True
9,112,7849.0,0.0908449074074074,0,20,24,5,2,3,2,1217,4399,3.0,True,True,8.673913043478262,111.97826086956522,0.1528278482286634,3952.695652173913,0.0,False,0.7279419560913083,False,0.005401828259649206,True,True,True,0.22054331813125216,True
1,112,8015.0,0.0927662037037037,0,22,24,5,2,3992,5,964,2657,1.0,True,True,8.652173913043478,111.97826086956522,0.1526313405797101,4031.3260869565215,0.0,False,0.5172293316089542,False,0.0,False,False,False,0.15516879948268628,False
2,112,1091.0,0.0126273148148148,0,22,24,5,2,3992,5,964,2657,1.0,True,True,8.369565217391305,111.97826086956522,0.1522124094202898,4028.5,0.0,False,0.5490453791203475,False,0.0,False,False,False,0.16471361373610424,False
3,112,3543.0,0.0410069444444444,0,23,24,5,2,3992,5,964,2657,1.0,True,True,8.25531914893617,111.97872340425532,0.1498463356973995,4027.723404255319,0.0,False,0.5394782239148606,False,0.0,False,False,False,0.16184346717445816,False
28,112,12457.0,0.1441782407407407,0,3,25,5,3,2880,23,113,267,3.0,True,True,8.565217391304348,111.97826086956522,0.1542992652979065,3998.67391304348,0.2361111111111111,True,0.5579870139194241,False,0.007017543859649121,True,False,False,0.24103645505302018,True
10,112,49925.0,0.5778356481481481,0,17,25,5,3,6093,27,789,3078,4.0,True,True,6.4523809523809526,111.97619047619048,0.1700179122574955,3910.404761904762,0.3037243947858473,True,0.6674220153349901,False,0.002776722562905901,True,False,False,0.2924546120614136,True
2,112,24188.0,0.2799537037037037,0,23,25,5,3,6093,27,1694,2342,2.0,True,True,5.416666666666667,111.97222222222224,0.1978533307613168,4069.694444444444,0.0,False,0.6606215096112051,False,0.0,False,False,False,0.19818645288336154,False
1,112,12.0,0.0001388888888888,0,23,25,5,3,3992,5,20,220,2.0,True,True,5.297297297297297,111.97297297297295,0.1925096971971971,4067.5945945945946,0.0,False,0.5974498660066893,False,5.788607297263309e-06,True,False,False,0.17923727524492566,False
3,112,17.0,0.0001967592592592,0,23,25,5,3,5625,18,20,220,2.0,False,True,5.2368421052631575,111.97368421052632,0.1874488304093567,4108.578947368421,0.0,False,0.5793880234555445,False,2.1707277364729595e-06,True,False,False,0.17381727532775793,False
3,112,24.0,0.0002777777777777,0,23,25,5,3,6093,27,1217,4399,3.0,True,True,5.17948717948718,111.97435897435898,0.1826495726495726,4159.461538461538,0.0,False,0.6537495099027253,False,0.0,False,False,False,0.19612485297081758,False
2,112,4108.0,0.0475462962962962,0,0,26,5,4,6093,27,1,2,2.0,True,True,5.1,111.975,0.1792719907407407,4207.8,0.0,False,0.6577741244895731,False,0.0007674260333834802,True,False,False,0.1976392077602253,False
9,112,100.0,0.0011574074074074,0,0,26,5,4,6093,27,479,957,3.0,True,True,5.195121951219512,111.97560975609755,0.1749277326106594,4253.780487804878,0.0,False,0.5835297239160656,False,0.0007575757575757576,True,False,False,0.17536194747784997,False
2,112,0.0,0.0,0,1,26,5,4,4122,43,789,3078,4.0,True,True,5.046511627906977,111.97674418604652,0.1669207579672695,4247.6511627906975,0.0,False,0.6459172665976067,False,1.4471518243155146e-05,True,False,False,0.19378096858657928,False
2,112,480.0,0.0055555555555555,0,1,26,5,4,4122,43,789,3078,4.0,True,True,5.119047619047619,111.97619047619048,0.170895061728395,4250.642857142857,0.0,False,0.64542043145502,False,0.0,False,False,False,0.193626129436506,False
1,112,15856.0,0.1835185185185185,0,5,26,5,4,2880,23,552,1452,2.0,False,True,4.930232558139535,111.97674418604652,0.1657060185185185,4172.930232558139,0.0,False,0.4656013146548667,False,0.0,False,False,False,0.13968039439646002,False
1,112,7528.0,0.0871296296296296,0,7,26,5,4,958,9,964,2657,1.0,True,True,4.840909090909091,111.97727272727272,0.1639201914983165,4099.863636363636,0.0,False,0.6403044544007206,False,0.0,False,False,False,0.19209133632021616,False
2,112,374.0,0.0043287037037037,0,7,26,5,4,3992,5,964,2657,1.0,True,True,4.777777777777778,111.97777777777776,0.1603737139917695,4097.466666666666,0.0,False,0.5987229855087441,False,0.0,False,False,False,0.17961689565262323,False
2,112,2845.0,0.0329282407407407,0,8,26,5,4,3992,5,964,2657,1.0,True,True,4.717391304347826,111.97826086956522,0.1576031602254428,4095.17391304348,0.0,False,0.5764483781006489,False,0.0,False,False,False,0.17293451343019464,False
2,112,19835.0,0.2295717592592592,0,13,26,5,4,3992,5,552,1452,2.0,True,True,4.652173913043479,111.97826086956522,0.1567622785829307,4119.347826086957,0.0,False,0.4455476981210295,False,0.0,False,False,False,0.13366430943630886,False
1,112,32.0,0.0003703703703703,0,13,26,5,4,3992,5,552,1452,2.0,True,True,4.574468085106383,111.97872340425532,0.1534347911741528,4116.63829787234,0.0,False,0.4489705689077101,False,0.0,False,False,False,0.134691170672313,False
2,112,7065.0,0.0817708333333333,0,15,26,5,4,465,50,336,883,2.0,True,True,4.520833333333333,111.97916666666669,0.1519417920524691,4040.5625,0.0,False,0.5780940763918572,False,0.0,False,False,False,0.17342822291755713,False
9,112,33.0,0.0003819444444444,0,15,26,5,4,465,50,336,883,2.0,True,True,4.612244897959184,111.9795918367347,0.1488487339380196,3967.591836734694,0.0,False,0.6177970931649951,False,0.0,False,False,False,0.18533912794949853,False
3,111,1146.0,0.0132638888888888,0,16,26,5,4,4122,43,236,898,2.0,True,True,4.58,111.96,0.146137037037037,3970.68,0.0,False,0.4930151888782746,False,0.0,False,False,False,0.14790455666348237,False
2,112,6482.0,0.0750231481481481,0,18,26,5,4,6093,27,191,1542,2.0,True,True,4.529411764705882,111.96078431372548,0.1447426470588235,4012.294117647059,0.0,False,0.4589911612537241,False,0.0,False,False,False,0.13769734837611722,False
1,112,4982.0,0.057662037037037,0,19,26,5,4,2880,23,964,2657,1.0,True,True,4.54,111.96,0.1404861111111111,4012.7,0.0,False,0.5173397968495532,False,0.0,False,False,False,0.15520193905486596,False
35,112,153.0,0.0017708333333333,0,19,26,5,4,5625,18,20,220,2.0,True,True,5.137254901960785,111.96078431372548,0.1377662037037036,4044.313725490196,0.3333333333333333,True,0.6071004593673666,False,0.013157894736842105,True,False,False,0.2873932957049468,True
9,112,4296.0,0.0497222222222222,0,20,26,5,4,6093,27,479,957,3.0,True,True,5.211538461538462,111.96153846153848,0.1360730502136752,4083.7115384615386,0.0,False,0.4508056233306614,False,0.0,False,False,False,0.13524168699919842,False
3,112,3144.0,0.0363888888888888,0,21,26,5,4,348,44,336,883,2.0,True,True,5.169811320754717,111.9622641509434,0.134192216981132,4013.22641509434,0.0,False,0.6113995611054487,False,0.0003464818763326226,True,False,False,0.18355846108216764,False
1,112,395.0,0.0045717592592592,0,21,26,5,4,5625,18,336,883,2.0,True,True,5.092592592592593,111.96296296296296,0.1317918381344307,4043.074074074074,0.0,False,0.513707433562208,False,0.0,False,False,False,0.1541122300686624,False
1,112,4214.0,0.0487731481481481,0,22,26,5,4,6093,27,964,2657,1.0,True,True,5.0181818181818185,111.96363636363635,0.1302824074074073,4080.345454545455,0.0,False,0.5458948522147961,False,0.0,False,False,False,0.16376845566443882,False
3,95,46804.0,0.541712962962963,0,11,27,5,5,6093,27,2,6,3.0,True,True,5.092592592592593,111.64814814814817,0.1394763803155006,4158.12962962963,0.2668233277171825,True,0.7099559259461897,False,0.0005184421410611448,True,False,False,0.2932411529554361,True
1,112,24954.0,0.2888194444444444,0,18,27,5,5,6093,27,964,2657,1.0,True,True,5.0181818181818185,111.65454545454546,0.1421917087542087,4193.309090909091,0.0084803878099967,True,0.6100717586463582,False,0.0,False,False,False,0.18556564393690647,True
