files_changed,branches_count,time_since_previous_commit,time_since_previous_commit_days,commit_frequency_24h,commit_hour,commit_day,commit_month,commit_dayofweek,activity_frequency,activity_encoded,author_commit_count,author_unique_files,author_median_files_changed,file_reuse,branch_reuse,files_changed_rolling_avg_7d,branches_count_rolling_avg_7d,time_since_previous_commit_rolling_avg_7d,activity_frequency_rolling_avg_7d,anomaly_score_iqr,is_anomaly_iqr,anomaly_score_zscore,is_anomaly_zscore,anomaly_score_percentile,is_anomaly_percentile_95,is_anomaly_percentile_99,is_anomaly_percentile_999,anomaly_score_combined,is_anomaly_combined,anomaly_score_robust,is_anomaly_robust,anomaly_score_final,is_anomaly_final
7,100,13871.0,0.1605439814814814,0,21,27,4,4,2880,23,912,4112,2.0,True,True,3.945945945945946,99.10810810810813,0.1927655780780781,3952.945945945946,0.0,False,0.5900589462771288,False,0.0,False,False,False,0.1770176838831386,False,0.32899448744143583,True,0.22976335842964118,True
5,100,4941.0,0.0571875,0,23,27,4,4,6093,27,1694,2342,2.0,True,True,3.973684210526316,99.13157894736842,0.1891977339181286,4009.2631578947367,0.0,False,0.6503930145419576,False,0.0,False,False,False,0.1951179043625872,False,0.09285410809568768,True,0.18581178065941134,True
2,100,1027.0,0.011886574074074,0,23,27,4,4,4122,43,1694,2342,2.0,True,True,3.923076923076923,99.15384615384616,0.1846512939221272,4012.153846153846,0.0,False,0.6741469910335224,False,0.0,False,False,False,0.2022440973100567,False,0.13959916184458304,True,0.20343653821952634,True
4,100,183.0,0.0021180555555555,0,23,27,4,4,958,9,562,2573,3.0,True,True,3.925,99.175,0.1800879629629629,3935.8,0.0,False,0.6463991436633902,False,0.0,False,False,False,0.193919743099017,False,0.01799480095598573,True,0.166098486154844,True
46,100,15945.0,0.1845486111111111,0,3,28,4,5,2880,23,113,267,3.0,True,True,5.076923076923077,99.1025641025641,0.1804727564102564,4002.948717948718,0.4861111111111111,True,0.6803066379099322,False,0.0228070175438596,True,False,False,0.3590481317238568,True,0.7953342024038823,True,0.49613974224219626,True
1,100,127405.0,1.4745949074074074,0,15,29,4,6,5625,18,8,8,1.0,True,True,5.184210526315789,99.94736842105264,0.1908235867446393,3960.2631578947367,1.2198072773491768,True,1.2350248764806988,True,0.0830107765985926,True,True,False,0.7696539567883998,True,1.2165770395442597,True,0.9386049924931821,True
1,100,73419.0,0.8497569444444445,0,11,30,4,0,5625,18,1694,2342,2.0,True,True,5.076923076923077,99.94871794871794,0.2077193138651472,4002.948717948718,0.5815051284325028,True,0.9825750923478488,True,0.0203936989937605,True,False,False,0.4773815458316097,True,1.2120802308926297,True,0.6991385376666854,True
12,100,2937.0,0.0339930555555555,0,12,30,4,0,3992,5,107,454,2.0,True,True,5.25,99.95,0.2033761574074074,4002.675,0.0138888888888888,True,0.6014459685585817,False,0.0006172839506172,True,False,False,0.184847370814488,True,0.5242358773601807,True,0.2850470046895671,True
1,100,18007.0,0.2084143518518518,0,17,30,4,0,5625,18,29,110,1.0,True,True,5.358974358974359,99.92307692307692,0.1800347222222222,4122.615384615385,0.0,False,0.5990922244001813,False,0.0006172839506172,True,False,False,0.1799745809003013,False,0.28353865616099067,True,0.22081204112794728,True
1,100,571.0,0.0066087962962962,0,17,30,4,0,3992,5,301,676,3.0,True,True,5.25,99.925,0.175699074074074,4119.35,0.0,False,0.5506658543027234,False,0.0006172839506172,True,False,False,0.1654466698710639,False,0.061111111111111116,True,0.15309856234111294,True
4,100,8122.0,0.0940046296296296,0,19,30,4,0,3992,5,562,2573,3.0,True,True,5.157894736842105,99.92105263157896,0.185350268031189,4159.5,0.0,False,0.5133685252476634,False,0.0006172839506172,True,False,False,0.1542574711545459,False,0.07263701516129364,True,0.14665570608989356,True
1,100,4980.0,0.0576388888888888,0,21,30,4,0,205,55,2,1,1.0,True,True,5.051282051282051,99.92307692307692,0.1820756172839505,4058.102564102564,0.0,False,0.7954045006590333,False,0.0013910341389954,True,False,False,0.2391777638533082,False,0.22774227308899675,True,0.2561344519717564,True
2,100,3667.0,0.0424421296296296,0,22,30,4,0,1461,58,1694,2342,2.0,True,True,5.076923076923077,99.92307692307692,0.1797750474833808,3951.3333333333335,0.0,False,0.827761229501113,False,0.0006172839506172,True,False,False,0.2485752824305808,False,0.29681619801000464,True,0.2812986778654337,True
2,100,420.0,0.0048611111111111,0,22,30,4,0,1461,58,1694,2342,2.0,True,True,5.0,99.925,0.175402199074074,3889.075,0.0,False,0.8506289596884624,False,0.0006172839506172,True,False,False,0.2554356014867856,False,0.296094459582198,True,0.2868351758053194,True
2,100,2161.0,0.025011574074074,0,22,30,4,0,6093,27,1694,2342,2.0,True,True,4.926829268292683,99.92682926829268,0.1717341350496838,3942.829268292683,0.0,False,0.6970045638021065,False,0.0006172839506172,True,False,False,0.2093482827208788,False,0.046094459582198,True,0.18592907683373044,True
4,100,67479.0,0.7810069444444444,0,17,1,5,1,6093,27,479,957,3.0,True,True,5.102564102564102,99.8974358974359,0.1968574905033238,4178.282051282052,0.5112736838993822,True,0.7276141461841268,False,0.0160956580755426,True,False,False,0.3781046122552697,True,1.144936749562177,True,0.5999800594303072,True
1,100,2797.0,0.0323726851851851,0,18,1,5,1,5625,18,29,110,1.0,True,True,5.0,99.9,0.1927453703703703,4214.45,0.0,False,0.5788583764127131,False,0.0006172839506172,True,False,False,0.1739044265040608,False,0.025856800878711478,True,0.15133311531051044,True
2,100,8835.0,0.1022569444444444,0,20,1,5,1,6093,27,1694,2342,2.0,True,True,4.631578947368421,99.89473684210526,0.1849104532163742,4301.6578947368425,0.0,False,0.607282014174657,False,0.0006172839506172,True,False,False,0.182431517832644,False,0.05676805078454136,True,0.1661668372274539,True
1,100,3258.0,0.0377083333333333,0,21,1,5,1,5625,18,28,114,1.0,True,True,4.416666666666667,99.88888888888889,0.194741512345679,4481.361111111111,0.0,False,0.6413887973834582,False,0.0006172839506172,True,False,False,0.1926635527952843,False,0.02972510497934304,True,0.1679327965783546,True
13,100,51911.0,0.6008217592592593,0,12,2,5,2,5625,18,107,454,2.0,True,True,5.0,99.87878787878788,0.2138681958473625,4440.121212121212,0.3549835949277291,True,0.7245485652609068,False,0.0042137443244514,True,False,False,0.3255451457863714,True,1.6501238520639214,True,0.6834674391442521,True
1,100,3164.0,0.0366203703703703,0,13,2,5,2,4122,43,2,1,1.0,True,True,4.882352941176471,99.88235294117646,0.2086550245098039,4430.764705882353,0.0,False,0.5596902122109443,False,3.79046319460238e-06,True,False,False,0.1679085798485611,False,0.14002129808137992,True,0.1749288251888797,True
5,96,3972.0,0.0459722222222222,0,14,2,5,2,4122,43,1694,2342,2.0,True,True,4.885714285714286,99.77142857142856,0.2040069444444444,4421.942857142857,0.0,False,0.5639759898570853,False,0.0,False,False,False,0.1691927969571255,False,0.2048860663337972,True,0.19221551404772064,True
1,98,21555.0,0.2494791666666666,0,20,2,5,2,5625,18,1,1,1.0,True,True,4.685714285714286,99.82857142857142,0.2045314153439153,4421.942857142857,0.0,False,0.6173538205747723,False,1.3640739002324997e-05,True,False,False,0.1852116024680326,False,0.4651225586706599,True,0.2706225049961086,True
3,100,5616.0,0.065,0,21,2,5,2,5625,18,192,321,1.0,True,True,4.638888888888889,99.83333333333331,0.2006555426954732,4455.361111111111,0.0,False,0.5552663722390349,False,0.0,False,False,False,0.1665799116717104,False,0.04118584681852534,True,0.14911305476439005,True
1,100,5908.0,0.0683796296296296,0,23,2,5,2,5625,18,964,2657,1.0,True,True,4.638888888888889,99.83333333333331,0.1952565586419753,4442.361111111111,0.0,False,0.5743335541071589,False,0.0,False,False,False,0.1723000662321476,False,0.03072320818273367,True,0.15126419057247315,True
1,100,3808.0,0.044074074074074,0,0,3,5,3,958,9,562,2573,3.0,True,True,4.527777777777778,99.83333333333331,0.1949238040123456,4312.722222222223,0.0,False,0.6425030075557223,False,0.0007575757575757,True,False,False,0.1930539325697469,False,0.08563392178104236,True,0.1822236262735851,True
9,100,13728.0,0.1588888888888888,0,4,3,5,3,5625,18,107,454,2.0,True,True,4.648648648648648,99.83783783783784,0.1939498873873874,4348.189189189189,0.0,False,0.5569333151784002,False,0.0,False,False,False,0.16707999455352,False,0.3987614144694733,True,0.23892368241196837,True
16,96,15722.0,0.1819675925925926,0,8,3,5,3,5625,18,1217,4399,3.0,True,True,4.947368421052632,99.73684210526316,0.1936345638401559,4381.789473684211,0.0694444444444444,True,0.6415074811143906,False,0.0,False,False,False,0.2132855776676505,True,0.8338002679160221,True,0.3861880483687143,True
2,100,495.0,0.0057291666666666,0,8,3,5,3,958,9,17,36,2.0,True,True,4.871794871794871,99.74358974358974,0.1888164767331434,4294.0,0.0,False,0.6584238356742801,False,0.0,False,False,False,0.197527150702284,False,0.034909702815301924,True,0.1733333846223955,True
6,96,412.0,0.0047685185185185,0,8,3,5,3,205,55,1217,4399,3.0,True,True,4.9,99.65,0.1842152777777777,4191.775,0.0,False,0.7764445019712003,False,0.0007699597251836,True,False,False,0.2332413344814335,False,0.3699445431422726,True,0.2867897512096641,True
1,100,2266.0,0.0262268518518518,0,9,3,5,3,5625,18,1217,4399,3.0,True,True,4.804878048780488,99.65853658536584,0.180361901535682,4226.731707317073,0.0,False,0.6193611062325666,False,0.0,False,False,False,0.1858083318697699,False,0.056581506661968865,True,0.16898565322363385,True
2,100,32.0,0.0003703703703703,0,9,3,5,3,205,55,1217,4399,3.0,True,True,4.738095238095238,99.66666666666669,0.1760763888888888,4130.976190476191,0.0,False,0.7732873345066706,False,0.0007699597251836,True,False,False,0.2322941842420746,False,0.2772847923212138,True,0.262835521638267,True
1,100,1396.0,0.0161574074074074,0,9,3,5,3,5625,18,1,1,1.0,True,True,4.651162790697675,99.67441860465117,0.1723573428079241,4165.720930232558,0.0,False,0.5531050844297392,False,1.3640739002324997e-05,True,False,False,0.1659369816245226,False,0.0,False,0.13827968129218537,False
9,100,23936.0,0.277037037037037,0,16,3,5,3,3992,5,964,2657,1.0,True,True,4.813953488372093,99.67441860465117,0.1658301033591731,4116.860465116279,0.0,False,0.5088316535575071,False,0.0,False,False,False,0.1526494960672521,False,0.81753699608777,True,0.3315921624113193,True
6,100,4009.0,0.0464004629629629,0,17,3,5,3,1461,58,258,1274,2.0,True,True,4.930232558139535,99.67441860465117,0.1628910960378983,4020.0232558139537,0.0,False,0.5429853401182749,False,0.0,False,False,False,0.1628956020354824,False,0.3333333333333333,True,0.21907966836290205,True
2,99,860.0,0.0099537037037037,0,17,3,5,3,5625,18,192,321,1.0,True,True,4.790697674418604,99.65116279069768,0.1629527347114556,4009.139534883721,0.0,False,0.4936135814583514,False,0.0,False,False,False,0.1480840744375054,False,0.0,False,0.12340339536458785,False
2,100,3665.0,0.0424189814814814,0,18,3,5,3,3992,5,562,2573,3.0,True,True,4.727272727272728,99.6590909090909,0.1602133312289562,4008.75,0.0,False,0.4400042569751436,False,0.0,False,False,False,0.132001277092543,False,0.061111111111111116,True,0.1252788420215637,True
2,100,437.0,0.0050578703703703,0,19,3,5,3,6093,27,191,1542,2.0,True,True,4.666666666666667,99.66666666666669,0.1567654320987654,4055.0666666666666,0.0,False,0.4419096356241935,False,0.0,False,False,False,0.132572890687258,False,0.0,False,0.11047740890604837,False
2,100,853.0,0.0098726851851851,0,19,3,5,3,348,44,964,2657,1.0,True,True,4.608695652173913,99.67391304347828,0.1535721115136875,3974.478260869565,0.0,False,0.6294666181229199,False,0.0003464818763326,True,False,False,0.188978578187409,False,0.09505433577289864,True,0.1812168589430378,True
3,100,3082.0,0.0356712962962963,0,20,3,5,3,3992,5,137,541,2.0,True,True,4.574468085106383,99.6808510638298,0.1510635835303388,3974.851063829787,0.0,False,0.5001140955245409,False,0.0,False,False,False,0.1500342286573622,False,0.061111111111111116,True,0.140306301658913,True
2,100,170.0,0.0019675925925925,0,20,3,5,3,3992,5,137,541,2.0,True,True,4.520833333333333,99.6875,0.1479574170524691,3975.2083333333335,0.0,False,0.5160907531109618,False,0.0,False,False,False,0.1548272259332885,False,0.061111111111111116,True,0.14430046605551822,True
1,100,222.0,0.0025694444444444,0,20,3,5,3,5625,18,964,2657,1.0,True,True,4.448979591836735,99.6938775510204,0.1449903155706726,4008.877551020408,0.0,False,0.5233225729851294,False,0.0,False,False,False,0.1569967718955388,False,0.0,False,0.13083064324628235,False
1,100,652.0,0.0075462962962962,0,20,3,5,3,5625,18,964,2657,1.0,True,True,4.38,99.7,0.1422414351851851,4041.2,0.0,False,0.5162303249024711,False,0.0,False,False,False,0.1548690974707413,False,0.0,False,0.12905758122561778,False
1,100,5936.0,0.0687037037037037,0,22,3,5,3,6093,27,964,2657,1.0,True,True,4.24,99.7,0.1407905092592592,4153.76,0.0,False,0.4921930927006907,False,0.0,False,False,False,0.1476579278102072,False,0.0,False,0.12304827317517268,False
1,100,2020.0,0.0233796296296296,0,22,3,5,3,3992,5,964,2657,1.0,True,True,4.176470588235294,99.70588235294116,0.1384883351488743,4150.588235294118,0.0,False,0.5250910252064975,False,0.0,False,False,False,0.1575273075619492,False,0.061111111111111116,True,0.14655053407940216,True
1,100,1010.0,0.0116898148148148,0,22,3,5,3,2880,23,964,2657,1.0,True,True,4.019607843137255,99.70588235294116,0.1373654230210602,4096.764705882353,0.0,False,0.4989942481325574,False,0.0,False,False,False,0.1496982744397672,False,0.0,False,0.12474856203313935,False
6,100,14747.0,0.1706828703703703,0,3,4,5,4,5625,18,107,454,2.0,True,True,4.12,99.7,0.1401488425925925,4066.2,0.0,False,0.5460713553770254,False,0.0,False,False,False,0.1638214066131076,False,0.24797679121543703,True,0.19851203664811562,True
1,100,16221.0,0.1877430555555555,0,7,4,5,4,3992,5,1217,4399,3.0,True,True,4.0588235294117645,99.70588235294116,0.1410820624546114,4064.745098039216,0.0,False,0.6392972191774118,False,0.0,False,False,False,0.1917891657532235,False,0.33063772559712123,True,0.24248373619363325,True
9,100,23216.0,0.2687037037037037,0,13,4,5,4,2880,23,649,861,2.0,True,True,4.24,99.7,0.1418983796296296,4011.3,0.0,False,0.4385013731705865,False,0.0,False,False,False,0.1315504119511759,False,0.7292103721343387,True,0.2919279363262313,True
1,100,29375.0,0.3399884259259259,0,22,4,5,4,1461,58,964,2657,1.0,True,True,4.163265306122449,99.6938775510204,0.1432705026455026,4057.102040816327,0.0607519730424758,True,0.7438390219840901,False,0.0,False,False,False,0.2413772985079697,True,0.962016404906352,True,0.4416518499832295,True
1,100,62768.0,0.7264814814814815,0,15,5,5,5,465,50,964,2657,1.0,True,True,3.217391304347826,99.67391304347828,0.1628477254428341,4026.304347826087,0.4555732907688214,True,0.9209185689879787,False,0.0120696080027496,True,False,False,0.4177754011281399,True,1.2999999999999998,True,0.6721403669398873,True
2,100,144.0,0.0016666666666666,0,15,5,5,5,465,50,964,2657,1.0,True,True,3.191489361702128,99.6808510638298,0.1594183412135539,3950.531914893617,0.0,False,0.6982987823191767,False,0.0,False,False,False,0.209489634695753,False,0.18888888888888888,True,0.2217969178020164,True
2,100,87226.0,1.0095601851851852,0,15,6,5,6,205,55,532,1152,2.0,True,True,3.2127659574468086,99.6808510638298,0.1495239854215918,3835.212765957447,0.7447518548077208,True,1.029106340415347,True,0.0338701207208241,True,False,False,0.54570550685525,True,1.4170067272861684,True,0.8061837608075151,True
12,98,67832.0,0.7850925925925926,0,10,7,5,0,5625,18,6,15,3.5,True,True,3.395833333333333,99.64583333333331,0.1627649980709876,3872.5,0.5293362596435222,True,0.871211105096982,False,0.0157337964219171,True,False,False,0.4264577279909181,True,1.5277777777777777,True,0.7360147347350496,True
2,100,25612.0,0.2964351851851852,0,17,7,5,0,6093,27,928,4418,3.0,True,True,3.333333333333333,99.62222222222222,0.1557862654320987,3838.6444444444446,0.0162602346959889,True,0.6556906047401215,False,7.201880069744522e-05,True,False,False,0.2016140593511121,True,0.6255916380782409,True,0.3244036240787622,True
2,100,91173.0,1.0552430555555556,0,19,8,5,1,5625,18,3,4,1.0,True,True,3.4871794871794872,99.56410256410255,0.1802124881291547,3934.205128205128,0.791419112648163,True,0.964714578497317,True,0.0326227817875943,True,False,False,0.5398892200586817,True,1.112680561507686,True,0.7253592586101901,True
15,100,5422.0,0.0627546296296296,0,20,8,5,1,3992,5,5,22,3.0,True,True,3.775,99.575,0.1772760416666666,3935.65,0.0555555555555555,True,0.5634644021506241,False,0.0,False,False,False,0.1857059873118539,True,0.6166666666666667,True,0.30892165609321154,True
2,100,25813.0,0.298761574074074,0,3,9,5,2,5625,18,4,5,1.0,True,True,3.8461538461538463,99.56410256410255,0.1858932811016144,3880.3333333333335,0.0186367532736247,True,0.638145984862276,False,0.0,False,False,False,0.1970348214407702,True,0.5955089743320962,True,0.3130729281169992,True
1,98,7737.0,0.0895486111111111,0,5,9,5,2,5625,18,12,21,1.0,True,True,3.775,99.525,0.1834846643518518,3923.95,0.0,False,0.5419850891087247,False,0.0,False,False,False,0.1625955267326174,False,0.00791056884246643,True,0.13747391448779778,True
1,100,17570.0,0.2033564814814814,0,10,9,5,2,6093,27,1694,2342,2.0,True,True,3.707317073170732,99.53658536585364,0.1839693428184281,3976.8536585365855,0.0,False,0.556180513705831,False,0.0,False,False,False,0.1668541541117492,False,0.32073967436896317,True,0.21923004701869853,True
1,100,9491.0,0.109849537037037,0,13,9,5,2,958,9,562,2573,3.0,True,True,3.475,99.525,0.175378761574074,3856.55,0.0,False,0.47230371538843,False,0.0,False,False,False,0.141691114616529,False,0.016666666666666666,True,0.12224259551377417,True
2,99,4139.0,0.0479050925925925,0,14,9,5,2,5625,18,1,2,2.0,True,True,3.4,99.6,0.1754270833333333,3894.125,0.0,False,0.4819972335821287,False,9.850275807722615e-06,True,False,False,0.1446031101849617,False,0.0,False,0.12050177096448411,False
4,100,2079.0,0.0240625,0,15,9,5,2,6093,27,2,7,3.5,True,True,3.414634146341464,99.60975609756098,0.1717352642276422,3947.756097560976,0.0,False,0.4813665812403648,False,0.0,False,False,False,0.1444099743721094,False,0.0,False,0.1203416453100912,False
37,100,1422.0,0.0164583333333333,0,15,9,5,2,2880,23,928,4418,3.0,True,True,4.214285714285714,99.61904761904762,0.1680381944444444,3922.3333333333335,0.3611111111111111,True,0.5367341128287895,False,0.0149842995024518,True,False,False,0.2753472869829509,True,0.6113696426519591,True,0.3810497915235779,True
1,99,5391.0,0.0623958333333333,0,17,9,5,2,5625,18,192,321,1.0,True,True,4.1395348837209305,99.6046511627907,0.1655813953488372,3961.9302325581393,0.0,False,0.4442039062919827,False,0.0,False,False,False,0.1332611718875948,False,0.0,False,0.11105097657299567,False
1,96,2616.0,0.0302777777777777,0,17,9,5,2,958,9,1217,4399,3.0,True,True,4.068181818181818,99.52272727272728,0.1625063131313131,3893.659090909091,0.0,False,0.6405808260699526,False,0.0,False,False,False,0.1921742478209857,False,0.0713891761461565,True,0.17799250055402727,True
7,96,321.0,0.0037152777777777,0,17,9,5,2,958,9,1217,4399,3.0,True,True,4.133333333333334,99.44444444444444,0.1589776234567901,3828.4222222222224,0.0,False,0.6485154706370567,False,0.0,False,False,False,0.194554641191117,False,0.2102780650350454,True,0.21469838391802554,True
10,96,40.0,0.0004629629629629,0,17,9,5,2,5625,18,1217,4399,3.0,True,True,4.260869565217392,99.3695652173913,0.1555316525764895,3867.478260869565,0.0,False,0.5630031889642294,False,0.0,False,False,False,0.1689009566892688,False,0.3602780650350454,True,0.23082031349981869,True
2,96,202.0,0.0023379629629629,0,17,9,5,2,958,9,1217,4399,3.0,False,True,4.212765957446808,99.29787234042551,0.1522722123719463,3805.574468085106,0.0,False,0.6532751076946524,False,0.0,False,False,False,0.1959825323083957,False,0.0713891761461565,True,0.1811660709602022,True
2,100,579.0,0.0067013888888888,0,18,9,5,2,5625,18,1,2,2.0,True,True,4.166666666666667,99.3125,0.149239486882716,3843.4791666666665,0.0,False,0.5059243113826393,False,9.850275807722615e-06,True,False,False,0.1517812335251148,False,0.0,False,0.12648354041461174,False
1,100,5700.0,0.0659722222222222,0,19,9,5,2,5625,18,192,321,1.0,True,True,4.1020408163265305,99.3265306122449,0.1475401549508692,3879.8367346938776,0.0,False,0.4585300392571864,False,0.0,False,False,False,0.1375590117771559,False,0.0,False,0.1146325098142966,False
1,100,1258.0,0.0145601851851851,0,20,9,5,2,5625,18,192,321,1.0,True,True,4.04,99.34,0.1448805555555555,3914.74,0.0,False,0.4854416683260448,False,0.0,False,False,False,0.1456325004978134,False,0.0,False,0.1213604170815112,False
1,100,859.0,0.0099421296296296,0,20,9,5,2,5625,18,33,101,1.0,True,True,4.04,99.38,0.1400898148148147,3914.74,0.0,False,0.5121009765462075,False,0.0,False,False,False,0.1536302929638622,False,0.0,False,0.12802524413655186,False
9,100,7925.0,0.091724537037037,0,22,9,5,2,2880,23,479,957,3.0,True,True,4.16,99.38,0.1406243055555555,3859.84,0.0,False,0.3685465812145125,False,0.0,False,False,False,0.1105639743643537,False,0.25,True,0.15463664530362814,True
29,99,4763.0,0.0551273148148148,0,23,9,5,2,2880,23,191,1542,2.0,True,True,4.72,99.36,0.1403592592592592,3804.94,0.25,True,0.4377161209484359,False,0.0078947368421052,True,False,False,0.2094727310213729,True,0.5555555555555556,True,0.31279160333652417,True
29,99,0.0,0.0,0,23,9,5,2,2880,23,191,1542,2.0,True,True,5.196078431372549,99.3529411764706,0.1376071169208423,3786.803921568628,0.25,True,0.4576318531479013,False,0.0079092083603484,True,False,False,0.2154532392885097,True,0.5555555555555556,True,0.31777415426595135,True
1,100,30509.0,0.3531134259259259,0,8,10,5,3,5625,18,1,1,1.0,True,True,5.12,99.34,0.1433622685185185,3843.38,0.0741597942715261,True,0.5823535854750567,False,1.3640739002324997e-05,True,False,False,0.1969594702195757,True,0.7548808376330062,True,0.35285196452964784,True
1,96,15637.0,0.1809837962962963,0,12,10,5,3,958,9,1217,4399,3.0,True,True,5.088888888888889,99.35555555555555,0.1580861625514403,3886.311111111111,0.0,False,0.6124582688714996,False,0.0,False,False,False,0.1837374806614498,False,0.26411847629168383,True,0.21914418629079585,True
6,96,253.0,0.0029282407407407,0,12,10,5,3,958,9,1217,4399,3.0,True,True,5.108695652173913,99.28260869565216,0.1547131642512077,3822.652173913044,0.0,False,0.6322636307552121,False,0.0,False,False,False,0.1896790892265636,False,0.15472250947948984,True,0.19674653505867548,True
42,96,789.0,0.0091319444444444,0,12,10,5,3,958,9,1217,4399,3.0,True,True,5.893617021276596,99.2127659574468,0.1516156914893617,3761.702127659575,0.4305555555555556,True,0.6878738108970412,False,0.019298245614035,True,False,False,0.343248108181393,True,0.626944731701712,True,0.44116808594208595,True
4,100,9288.0,0.1075,0,15,10,5,3,5625,18,107,454,2.0,True,True,5.854166666666667,99.22916666666669,0.1506966145833333,3800.5208333333335,0.0,False,0.3832462785223612,False,0.0,False,False,False,0.1149738835567083,False,0.0,False,0.0958115696305903,False
1,100,16895.0,0.1955439814814814,0,20,10,5,3,3992,5,562,2573,3.0,True,True,6.195121951219512,99.1219512195122,0.1707463866305329,3827.3658536585367,0.0,False,0.4243633068776434,False,0.0,False,False,False,0.127308992063293,False,0.30139196008391433,True,0.18143881674038942,True
1,100,1299.0,0.0150347222222222,0,20,10,5,3,6093,27,28,114,1.0,True,True,6.325,99.1,0.1751380208333333,3794.125,0.0,False,0.510171060461246,False,0.0,False,False,False,0.1530513181383738,False,0.0,False,0.1275427651153115,False
2,100,5030.0,0.0582175925925925,0,21,10,5,3,5625,18,1,2,2.0,True,True,6.219512195121951,99.1219512195122,0.172286303071364,3838.7804878048782,0.0,False,0.4945587042154356,False,9.850275807722615e-06,True,False,False,0.1483715513749537,False,0.0,False,0.12364213862281083,False
2,100,3599.0,0.0416550925925925,0,22,10,5,3,6093,27,479,957,3.0,True,True,6.512820512820513,99.07692307692308,0.1795287274453941,3859.4358974358975,0.0,False,0.4100656155331001,False,0.0,False,False,False,0.12301968465993,False,0.0002443972242259919,True,0.10257750318933152,True
3,100,29.0,0.0003356481481481,0,22,10,5,3,6093,27,912,4112,2.0,True,True,6.425,99.1,0.1750489004629629,3915.275,0.0,False,0.5335529113275297,False,0.0,False,False,False,0.1600658733982589,False,0.038233942318740666,True,0.1429467134115676,True
2,100,5318.0,0.0615509259259259,0,0,11,5,4,5625,18,1,2,2.0,True,True,6.317073170731708,99.1219512195122,0.1722806571815718,3956.9756097560976,0.0,False,0.5713699316577983,False,0.0007674260333834,True,False,False,0.1717179499106928,False,0.03888888888888889,True,0.15275656164501764,True
1,100,7694.0,0.0890509259259259,0,2,11,5,4,6093,27,62,186,2.0,True,True,6.190476190476191,99.14285714285714,0.1702989969135802,4007.8333333333335,0.0,False,0.5176223821322072,False,0.0,False,False,False,0.1552867146396621,False,0.016666666666666666,True,0.1335722621997185,True
2,100,10050.0,0.1163194444444444,0,5,11,5,4,348,44,964,2657,1.0,True,True,6.095238095238095,99.14285714285714,0.1690046296296296,3882.190476190476,0.0,False,0.6064232679809194,False,0.0003464818763326,True,False,False,0.1820655731448088,False,0.09505433577289864,True,0.17545602140753766,True
2,100,2313.0,0.0267708333333333,0,6,11,5,4,3992,5,964,2657,1.0,True,True,6.0,99.16279069767442,0.1656968669250645,3884.744186046512,0.0,False,0.5334716749341368,False,0.0,False,False,False,0.160041502480241,False,0.061111111111111116,True,0.148645696511312,True
14,97,2039.0,0.023599537037037,0,6,11,5,4,3992,5,301,676,3.0,True,True,6.181818181818182,99.11363636363636,0.1624673821548821,3887.181818181818,0.0416666666666666,True,0.4892857946477424,False,0.0,False,False,False,0.1592857383943227,True,0.5888888888888889,True,0.2799603375508245,True
3,100,9742.0,0.1127546296296296,0,9,11,5,4,3992,5,1217,4399,3.0,True,True,6.227272727272728,99.11363636363636,0.1607630997474747,3887.181818181818,0.0,False,0.550767823757227,False,0.0,False,False,False,0.165230347127168,False,0.11583362059060093,True,0.16665036108695697,True
4,100,150.0,0.0017361111111111,0,9,11,5,4,6093,27,1694,2342,2.0,True,True,6.177777777777778,99.13333333333334,0.1572291666666666,3936.2,0.0,False,0.5541446676725168,False,0.0,False,False,False,0.166243400301755,False,0.046094459582198,True,0.1500597818136787,True
1,100,11256.0,0.1302777777777777,0,12,11,5,4,5625,18,3,2,1.0,True,True,6.065217391304348,99.15217391304348,0.1566432669082125,3972.913043478261,0.0,False,0.4547529252095701,False,0.0,False,False,False,0.136425877562871,False,0.027130464364687704,True,0.12047084739356445,True
1,100,15172.0,0.1756018518518518,0,16,11,5,4,5625,18,34,44,1.0,True,True,5.891304347826087,99.15217391304348,0.1546193136070853,4032.586956521739,0.0,False,0.4556116354926159,False,0.0,False,False,False,0.1366834906477847,False,0.17515261476819552,True,0.15769106256520285,True
22,100,145.0,0.0016782407407407,0,16,11,5,4,1461,58,562,2573,3.0,True,True,6.23404255319149,99.17021276595744,0.1513652482269503,3977.872340425532,0.1527777777777778,True,0.5469178321359845,False,0.0017543859649122,True,False,False,0.2106104373600936,True,0.8055555555555556,True,0.37675138785855755,True
1,100,11242.0,0.1301157407407407,0,19,11,5,4,958,9,17,36,2.0,True,True,6.125,99.1875,0.1509225501543209,3914.9583333333335,0.0,False,0.5442154005041014,False,0.0,False,False,False,0.1632646201512304,False,0.04326794050386489,True,0.14687083525199157,True
9,100,29229.0,0.3382986111111111,0,3,12,5,5,6093,27,472,746,3.0,True,True,6.291666666666667,99.1875,0.1508873456790123,4011.4583333333335,0.0590257456179244,True,0.5359780264111329,False,0.0,False,False,False,0.1785011316087172,True,0.9898310370244372,True,0.3962087022633736,True
4,100,30762.0,0.3560416666666666,0,12,12,5,5,3992,5,1217,4399,3.0,True,True,6.244897959183674,99.20408163265306,0.1550741685563114,4011.061224489796,0.0771511335757145,True,0.6410635554834988,False,0.0,False,False,False,0.2154644067177639,True,0.908055464819589,True,0.40656753846970056,True
