files_changed,branches_count,time_since_previous_commit,time_since_previous_commit_days,commit_frequency_24h,commit_hour,commit_day,commit_month,commit_dayofweek,activity_frequency,activity_encoded,author_commit_count,author_unique_files,author_median_files_changed,file_reuse,branch_reuse,files_changed_rolling_avg_7d,branches_count_rolling_avg_7d,time_since_previous_commit_rolling_avg_7d,activity_frequency_rolling_avg_7d,anomaly_score_iqr,is_anomaly_iqr
3,114,1674.0,0.019375,0,17,9,2,3,1105,8,258,1274,2.0,True,True,6.325581395348837,114.0,0.1717834840654608,4008.279069767442,0.0,False
2,114,985.0,0.0114004629629629,0,17,9,2,3,3992,5,562,2573,3.0,True,True,6.227272727272728,114.0,0.1681384154040403,4007.909090909091,0.0,False
2,114,1809.0,0.0209375,0,18,9,2,3,6093,27,118,165,2.0,True,True,6.133333333333334,114.0,0.1648672839506172,4054.244444444445,0.0,False
2,114,4126.0,0.0477546296296296,0,19,9,2,3,6093,27,258,1274,2.0,True,True,6.043478260869565,114.0,0.1623213566827697,4098.565217391304,0.0,False
427,114,1626.0,0.0188194444444444,0,19,9,2,3,3992,5,1217,4399,3.0,True,True,15.0,114.0,0.1592681245074862,4096.297872340426,5.8385687410267835,True
1,114,3988.0,0.0461574074074074,0,21,9,2,3,958,9,964,2657,1.0,True,True,14.595744680851064,114.0,0.1497382289204097,4055.404255319149,0.053452632125949626,True
1,114,1186.0,0.0137268518518518,0,21,9,2,3,958,9,964,2657,1.0,True,True,14.3125,114.0,0.1469046585648148,3990.875,0.048310972490387294,True
9,114,534.0,0.0061805555555555,0,21,9,2,3,6093,27,1,9,9.0,True,True,14.20408163265306,114.0,0.1440327380952381,4033.7755102040815,0.29634288489394467,True
4,114,2176.0,0.0251851851851851,0,22,9,2,3,2880,23,928,4418,3.0,True,True,14.0,114.0,0.141655787037037,4010.7,0.04263824941828801,True
39,114,2997.0,0.0346875,0,22,9,2,3,2880,23,789,3078,4.0,True,True,14.490196078431373,114.0,0.1395583696441539,3988.529411764706,0.4404255274398816,True
1,114,8531.0,0.0987384259259259,0,1,10,2,4,1461,58,1694,2342,2.0,True,True,14.5,114.0,0.1466939139660493,3987.9375,0.051714606333646856,True
2,114,4580.0,0.0530092592592592,0,2,10,2,4,3992,5,964,2657,1.0,True,True,14.244897959183673,114.0,0.1447819822373393,3988.0204081632655,0.047083811989076005,True
2,114,379.0,0.004386574074074,0,2,10,2,4,3992,5,964,2657,1.0,True,True,14.0,114.0,0.141974074074074,3988.1,0.04263824941828801,True
1,114,61823.0,0.7155439814814815,0,19,10,2,4,958,9,964,2657,1.0,True,True,15.761904761904765,114.0,0.1708101851851851,4274.9047619047615,0.5190217087694037,True
3,114,8844.0,0.1023611111111111,0,22,10,2,4,4122,43,479,957,3.0,True,True,15.465116279069768,114.0,0.1692183462532299,4271.348837209303,0.06923408596096743,True
1,114,7056.0,0.0816666666666666,0,0,11,2,5,5625,18,964,2657,1.0,True,True,14.928571428571429,114.0,0.1676477072310405,4293.333333333333,0.05949434083252588,True
3,114,214.0,0.0024768518518518,0,0,11,2,5,1461,58,562,2573,3.0,True,True,14.651162790697674,114.0,0.1638065245478036,4227.46511627907,0.054458621215034406,True
2,114,14.0,0.000162037037037,0,0,11,2,5,6093,27,258,1274,2.0,True,True,14.363636363636363,114.0,0.1600873316498316,4269.863636363636,0.04923923626582171,True
2,114,332.0,0.0038425925925925,0,0,11,2,5,958,9,562,2573,3.0,True,True,14.088888888888889,114.0,0.1566152263374485,4196.266666666666,0.04425182398101847,True
1,114,1114.0,0.0128935185185185,0,0,11,2,5,958,9,258,1274,2.0,True,True,13.804347826086955,114.0,0.1534908413848631,4125.869565217391,0.0390866314948867,True
13,114,743.0,0.008599537037037,0,1,11,2,5,2880,23,928,4418,3.0,True,True,13.787234042553193,114.0,0.1504080476753349,4099.36170212766,0.06655374765761524,True
1,114,119.0,0.0013773148148148,0,1,11,2,5,6093,27,258,1274,2.0,True,True,13.520833333333334,114.0,0.1473032407407407,4140.895833333333,0.03394007404106913,True
1,114,9369.0,0.1084375,0,3,11,2,5,1461,58,62,186,2.0,True,True,13.26530612244898,114.0,0.1465100623582766,4086.204081632653,0.029301561705923993,True
1,114,4306.0,0.0498379629629629,0,4,11,2,5,958,9,444,2898,3.0,True,True,13.02,114.0,0.1445766203703703,4023.64,0.024848589864184666,True
1,114,1957.0,0.0226504629629629,0,5,11,2,5,958,9,964,2657,1.0,True,True,13.02,114.0,0.1404023148148148,3960.36,0.024848589864184666,True
1,114,129025.0,1.4933449074074074,0,17,12,2,6,6093,27,1,1,1.0,True,True,13.680851063829786,114.0,0.1656208136327817,3965.808510638298,1.2758061377870036,True
6,114,180.0,0.0020833333333333,0,17,12,2,6,6093,27,62,186,2.0,True,True,13.520833333333334,114.0,0.1622137827932098,4010.125,0.03394007404106913,True
2,114,95983.0,1.1109143518518518,0,19,13,2,0,4122,43,479,957,3.0,True,True,13.266666666666667,114.0,0.1567227366255143,3998.6666666666665,0.8776162891300374,True
3,114,10201.0,0.1180671296296296,0,22,13,2,0,3992,5,336,883,2.0,True,True,13.043478260869565,114.0,0.1558823973429951,3998.521739130435,0.025274784014992818,True
3,114,37.0,0.0004282407407407,0,22,13,2,0,6093,27,1217,4399,3.0,True,True,12.829787234042554,114.0,0.1525748620961386,4043.085106382978,0.021395711956809876,True
3,114,1856.0,0.0214814814814814,0,23,13,2,0,6093,27,928,4418,3.0,True,True,12.625,114.0,0.1498437499999999,4085.7916666666665,0.01767826790105119,True
4,114,72985.0,0.8447337962962963,0,19,14,2,1,6093,27,928,4418,3.0,True,True,13.659090909090908,114.0,0.1599876367845117,3913.9545454545455,0.6128235643096162,True
14,114,7141.0,0.0826504629629629,0,21,14,2,1,2880,23,336,883,2.0,True,True,13.5,114.0,0.1596559343434343,3913.9545454545455,0.07522855916959584,True
2,114,2624.0,0.0303703703703703,0,22,14,2,1,3992,5,912,4112,2.0,True,True,13.244444444444444,114.0,0.1567829218106995,3915.688888888889,0.02892286563507908,True
1,114,1646.0,0.0190509259259259,0,22,14,2,1,6093,27,562,2573,3.0,True,True,12.978260869565217,114.0,0.1537887479871175,3963.021739130435,0.024090911373859058,True
39,114,5424.0,0.0627777777777777,0,0,15,2,2,2880,23,18,119,2.0,True,True,13.53191489361702,114.0,0.1518523443656422,3939.978723404255,0.4230301233225856,True
7,114,12848.0,0.1487037037037037,0,3,15,2,2,6093,27,928,4418,3.0,True,True,13.595744680851064,114.0,0.1492580279747832,3984.68085106383,0.03529991829523193,True
38,114,4470.0,0.0517361111111111,0,5,15,2,2,2880,23,912,4112,2.0,True,True,14.104166666666666,114.0,0.1472263213734568,3961.6666666666665,0.41952915710898775,True
1,114,2360.0,0.0273148148148148,0,5,15,2,2,5625,18,964,2657,1.0,True,True,13.83673469387755,114.0,0.1447791477702191,3995.612244897959,0.03967454103776267,True
2,112,16176.0,0.1872222222222222,0,10,15,2,2,3992,5,236,898,2.0,True,True,13.6,113.96,0.1456280092592592,3995.54,0.03537716388600093,True
29,114,23075.0,0.2670717592592592,0,16,15,2,2,2880,23,789,3078,4.0,True,True,14.14,113.96,0.1441680555555555,3931.28,0.29517962935458847,True
1,114,1412.0,0.0163425925925925,0,17,15,2,2,3992,5,789,3078,4.0,True,True,13.882352941176473,113.96078431372548,0.1416616739288307,3932.470588235294,0.040502636026438915,True
7,114,2982.0,0.0345138888888888,0,17,15,2,2,2880,23,291,605,3.0,True,True,13.75,113.96153846153848,0.1396011396011396,3912.230769230769,0.03810007096060859,True
10,114,1697.0,0.0196412037037037,0,18,15,2,2,2880,23,336,883,2.0,True,True,13.679245283018869,113.9622641509434,0.1373377445842068,3892.754716981132,0.0368156808310767,True
8,114,2323.0,0.026886574074074,0,18,15,2,2,2880,23,912,4112,2.0,True,True,13.574074074074074,113.96296296296296,0.1352923525377229,3874.0,0.034906537971871224,True
36,114,1534.0,0.0177546296296296,0,19,15,2,2,2880,23,152,1441,4.0,True,True,13.981818181818182,113.96363636363635,0.133155303030303,3855.927272727273,0.38953042229813356,True
3,114,578.0,0.0066898148148148,0,19,15,2,2,4122,43,912,4112,2.0,True,True,13.785714285714286,113.96428571428572,0.1308969907407407,3860.678571428572,0.03874838216884852,True
35,114,7105.0,0.0822337962962962,0,21,15,2,2,3992,5,336,883,2.0,True,True,14.581818181818182,113.96363636363635,0.1274324494949494,3817.727272727273,0.38653316170767527,True
17,114,66758.0,0.7726620370370371,0,16,16,2,3,2880,23,291,605,3.0,True,True,15.764705882352942,113.96078431372548,0.1426207334785766,3706.490196078432,0.660754741685579,True
1,114,3280.0,0.0379629629629629,0,16,16,2,3,958,9,1694,2342,2.0,True,True,15.48076923076923,113.96153846153848,0.140608084045584,3653.6346153846152,0.0695182295137738,True
2,114,4857.0,0.0562152777777777,0,18,16,2,3,6093,27,928,4418,3.0,True,True,16.224489795918366,113.95918367346938,0.1432303476946334,3701.387755102041,0.08301877610294571,True
1,114,478.0,0.0055324074074074,0,18,16,2,3,5625,18,912,4112,2.0,True,True,16.20408163265306,113.95918367346938,0.1429159580498866,3691.8367346938776,0.08264831255538006,True
1,114,3924.0,0.0454166666666666,0,19,16,2,3,5625,18,118,165,2.0,True,True,16.183673469387756,113.95918367346938,0.1428682445200302,3682.285714285714,0.08227784900781442,True
1,114,727.0,0.0084143518518518,0,19,16,2,3,6093,27,76,436,2.0,True,True,15.88,113.96,0.1401791666666666,3730.5,0.07676535142003729,True
2,114,713.0,0.0082523148148148,0,19,16,2,3,6093,27,789,3078,4.0,True,True,15.607843137254902,113.96078431372548,0.1375923656499636,3776.823529411765,0.0718249657735596,True
38,114,7178.0,0.0830787037037037,0,21,16,2,3,2880,23,789,3078,4.0,True,True,8.25,113.95833333333331,0.1461542727623456,3822.8541666666665,0.375,True
16,114,791.0,0.0091550925925925,0,22,16,2,3,4122,43,912,4112,2.0,True,True,8.408163265306122,113.95918367346938,0.1433583711262282,3828.959183673469,0.06944444444444445,True
1,114,2244.0,0.0259722222222222,0,22,16,2,3,6093,27,76,436,2.0,True,True,8.346938775510203,113.95918367346938,0.1433744331065759,3894.530612244898,0.0,False
1,114,2429.0,0.0281134259259259,0,23,16,2,3,6093,27,964,2657,1.0,True,True,7.571428571428571,113.95918367346938,0.143240268329554,3960.102040816327,0.0,False
1,114,6232.0,0.0721296296296296,0,1,17,2,4,2880,23,152,1441,4.0,True,True,7.44,113.96,0.1418180555555555,3938.5,0.0,False
23,114,19530.0,0.2260416666666666,0,6,17,2,4,2880,23,912,4112,2.0,True,True,8.125,113.95833333333331,0.1491835455246913,3965.8333333333335,0.16666666666666666,True
37,114,37215.0,0.4307291666666666,0,16,17,2,4,6093,27,789,3078,4.0,True,True,8.714285714285714,113.95918367346938,0.1549293745275888,4009.244897959184,0.5145591321568975,True
15,114,13.0,0.0001504629629629,0,16,17,2,4,6093,27,789,3078,4.0,True,True,8.84,113.96,0.1518337962962963,4050.92,0.05555555555555555,True
20,114,288.0,0.0033333333333333,0,17,17,2,4,4122,43,789,3078,4.0,True,True,9.058823529411764,113.96078431372548,0.1489220225127087,4052.313725490196,0.125,True
84,114,14058.0,0.1627083333333333,0,20,17,2,4,4122,43,258,1274,2.0,True,True,10.68627450980392,113.96078431372548,0.1380821078431372,4114.35294117647,1.0138888888888888,True
6,114,18363.0,0.2125347222222222,0,2,18,2,5,2880,23,920,1985,3.0,True,True,11.931818181818182,113.95454545454544,0.1600305134680134,4193.681818181818,0.005095136722940057,True
1,114,17298.0,0.2002083333333333,0,6,18,2,5,2880,23,152,1441,4.0,True,True,12.452380952380953,113.95238095238096,0.168110119047619,4381.547619047619,0.014544763727891588,True
4,114,161.0,0.0018634259259259,0,6,18,2,5,2880,23,152,1441,4.0,True,True,12.255813953488373,113.95348837209302,0.1642439168819982,4346.627906976744,0.010976539248431581,True
1,114,55526.0,0.6426620370370371,0,22,18,2,5,5625,18,964,2657,1.0,True,True,12.0,113.95454545454544,0.1751170559764309,4375.681818181818,0.3762805028777182,True
1,114,622.0,0.007199074074074,0,22,18,2,5,5625,18,152,1441,4.0,True,True,11.755555555555556,113.95555555555556,0.1713855452674897,4403.444444444444,0.001895491709343876,True
1,114,1680.0,0.0194444444444444,0,22,18,2,5,5625,18,964,2657,1.0,True,True,11.521739130434783,113.95652173913044,0.168082477858293,4430.0,0.0,False
3,114,92.0,0.0010648148148148,0,22,18,2,5,348,44,964,2657,1.0,True,True,11.340425531914894,113.95744680851064,0.1645289105594956,4343.148936170212,0.0,False
11,114,23410.0,0.2709490740740741,0,5,19,2,6,6093,27,336,883,2.0,True,True,11.333333333333334,113.95833333333331,0.1667459972993827,4379.604166666667,0.0,False
15,114,10518.0,0.1217361111111111,0,8,19,2,6,4122,43,912,4112,2.0,True,True,11.408163265306122,113.95918367346938,0.1658274281934996,4374.34693877551,0.05555555555555555,True
11,114,113806.0,1.317199074074074,0,16,20,2,0,4122,43,789,3078,4.0,True,True,11.729166666666666,113.95833333333331,0.1655690586419753,4297.479166666667,1.0604362956412023,True
7,114,5560.0,0.0643518518518518,0,17,20,2,0,6093,27,912,4112,2.0,True,True,11.63265306122449,113.95918367346938,0.1635034013605442,4334.122448979592,0.0,False
16,114,9712.0,0.1124074074074074,0,20,20,2,0,4122,43,789,3078,4.0,True,True,11.918367346938776,113.95918367346938,0.14312570861678,4334.122448979592,0.07429541201103443,True
9,114,8352.0,0.0966666666666666,0,22,20,2,0,6093,27,789,3078,4.0,True,True,11.86,113.96,0.1421965277777777,4369.3,0.003791441820552142,True
6,114,1928.0,0.0223148148148148,0,23,20,2,0,4122,43,789,3078,4.0,True,True,12.10204081632653,113.95918367346938,0.1431356292517006,4336.775510204082,0.008185139494680964,True
6,114,4462.0,0.0516435185185185,0,0,21,2,1,2880,23,912,4112,2.0,True,True,12.16326530612245,113.95918367346938,0.1437511810279667,4271.2040816326535,0.009296530137377971,True
12,114,366.0,0.0042361111111111,0,0,21,2,1,2880,23,118,165,2.0,True,True,12.16,113.96,0.1409608796296296,4243.38,0.023126144858656352,True
4,114,597.0,0.0069097222222222,0,0,21,2,1,2880,23,118,165,2.0,True,True,12.0,113.96078431372548,0.1383324255628177,4216.64705882353,0.006332821756852629,True
2,114,4695.0,0.0543402777777777,0,1,21,2,1,6093,27,912,4112,2.0,True,True,11.807692307692308,113.96153846153848,0.1367171919515669,4252.7307692307695,0.0028419152509453934,True
12,114,2555.0,0.0295717592592592,0,2,21,2,1,6093,27,912,4112,2.0,True,True,11.81132075471698,113.9622641509434,0.1346955800139762,4287.452830188679,0.01679667030032308,True
15,114,1682.0,0.0194675925925925,0,3,21,2,1,3992,5,152,1441,4.0,True,True,11.87037037037037,113.96296296296296,0.1325617283950617,4281.981481481482,0.05953524774175959,True
12,114,2563.0,0.0296643518518518,0,3,21,2,1,465,50,912,4112,2.0,True,True,11.872727272727271,113.96363636363635,0.1306908670033669,4212.581818181819,0.017911365249104694,True
6,114,20.0,0.0002314814814814,0,3,21,2,1,465,50,912,4112,2.0,True,True,11.767857142857142,113.96428571428572,0.1283612351190476,4145.660714285715,0.002118798903293156,True
2,114,10.0,0.0001157407407407,0,3,21,2,1,465,50,912,4112,2.0,True,True,11.596491228070176,113.96491228070175,0.1261113141650422,4081.0877192982457,0.0,False
2,114,9587.0,0.1109606481481481,0,6,21,2,1,1461,58,152,1441,4.0,True,True,11.43103448275862,113.96551724137932,0.1258500957854406,4035.913793103448,0.0,False
2,114,3407.0,0.0394328703703703,0,7,21,2,1,6093,27,552,1452,2.0,True,True,11.271186440677964,113.96610169491524,0.1243853970495919,4070.779661016949,0.0,False
2,114,10301.0,0.119224537037037,0,10,21,2,1,6093,27,552,1452,2.0,True,True,11.116666666666667,113.96666666666668,0.1242993827160493,4104.483333333334,0.0,False
3,114,10042.0,0.1162268518518518,0,13,21,2,1,6093,27,552,1452,2.0,True,True,10.98360655737705,113.9672131147541,0.1241670461445051,4137.081967213115,0.0,False
1,114,34.0,0.0003935185185185,0,13,21,2,1,6093,27,552,1452,2.0,False,True,10.82258064516129,113.96774193548389,0.1221706989247311,4168.629032258064,0.0,False
3,114,293.0,0.0033912037037037,0,13,21,2,1,2880,23,552,1452,2.0,True,True,10.698412698412698,113.96825396825396,0.1202853101116989,4148.174603174603,0.0,False
1,114,854.0,0.0098842592592592,0,13,21,2,1,5625,18,552,1452,2.0,True,True,10.546875,113.96875,0.1185602936921296,4171.25,0.0,False
1,114,421.0,0.0048726851851851,0,13,21,2,1,2880,23,552,1452,2.0,True,True,10.4,113.96923076923076,0.1168112535612535,4151.384615384615,0.0,False
1,114,9843.0,0.1139236111111111,0,16,21,2,1,4122,43,789,3078,4.0,True,True,10.257575757575758,113.96969696969695,0.116767501402918,4150.939393939394,0.0,False
1,114,18.0,0.0002083333333333,0,16,21,2,1,2880,23,789,3078,4.0,True,True,10.119402985074627,113.97014925373136,0.1150278123272526,4131.970149253732,0.0,False
3,114,2506.0,0.0290046296296296,0,16,21,2,1,6093,27,552,1452,2.0,True,True,10.014705882352942,113.97058823529412,0.1137627655228757,4160.808823529412,0.0,False
2,114,663.0,0.0076736111111111,0,17,21,2,1,6093,27,552,1452,2.0,True,True,9.898550724637682,113.97101449275362,0.1122252415458937,4188.811594202899,0.0,False
9,114,2387.0,0.0276273148148148,0,17,21,2,1,4122,43,789,3078,4.0,True,True,9.885714285714286,113.97142857142858,0.1110166997354497,4187.857142857143,0.0,False
2,114,408.0,0.0047222222222222,0,17,21,2,1,6093,27,552,1452,2.0,True,True,9.774647887323944,113.97183098591547,0.109519594418362,4214.69014084507,0.0,False
20,114,14519.0,0.1680439814814814,0,21,21,2,1,6093,27,789,3078,4.0,True,True,9.942857142857145,113.97142857142858,0.1002364417989417,4233.757142857143,0.125,True
18,114,72540.0,0.8395833333333333,0,18,22,2,2,4122,43,789,3078,4.0,True,True,9.62295081967213,114.0,0.1149349195506982,4248.819672131148,0.6683345156808844,True
51,114,223.0,0.0025810185185185,0,18,22,2,2,5625,18,552,1452,2.0,True,True,10.290322580645162,114.0,0.1131227598566307,4271.0161290322585,0.5555555555555556,True
2,114,175.0,0.0020254629629629,0,18,22,2,2,2880,23,552,1452,2.0,True,True,10.158730158730158,114.0,0.1113593106995884,4248.936507936508,0.0,False
14,114,2667.0,0.0308680555555555,0,18,22,2,2,6093,27,336,883,2.0,True,True,10.22222222222222,114.0,0.1115375146972368,4299.936507936508,0.041666666666666664,True
2,114,1808.0,0.0209259259259259,0,19,22,2,2,3992,5,1217,4399,3.0,True,True,9.709677419354838,114.0,0.1129540023894862,4340.774193548387,0.0,False
2,114,5563.0,0.064386574074074,0,20,22,2,2,3992,5,5,22,3.0,True,True,9.693548387096774,114.0,0.1138845952807646,4338.677419354839,0.0,False
2,114,683.0,0.0079050925925925,0,21,22,2,2,3992,5,5,22,3.0,True,True,9.571428571428571,114.0,0.1122023809523809,4333.174603174603,0.0,False
78,114,7414.0,0.0858101851851851,0,23,22,2,2,4122,43,479,957,3.0,True,True,10.253968253968257,114.0,0.1122591490299823,4335.238095238095,0.9305555555555556,True
1,114,1118.0,0.0129398148148148,0,23,22,2,2,6093,27,789,3078,4.0,False,True,10.109375,114.0,0.1107072844328703,4362.703125,0.0,False
1,114,525.0,0.0060763888888888,0,23,22,2,2,958,9,152,1441,4.0,True,True,9.96923076923077,114.0,0.1090975783475783,4310.323076923077,0.0,False
9,114,1449.0,0.0167708333333333,0,0,23,2,3,6093,27,928,4418,3.0,True,True,9.954545454545457,114.0,0.1076986882716049,4337.333333333333,0.0,False
17,114,2605.0,0.0301504629629629,0,0,23,2,3,2880,23,18,119,2.0,True,True,10.059701492537313,114.0,0.1065412520729684,4315.582089552238,0.08333333333333333,True
2,114,2002.0,0.0231712962962962,0,1,23,2,3,6093,27,336,883,2.0,True,True,9.941176470588236,114.0,0.1053152233115468,4341.720588235294,0.0,False
5,114,12737.0,0.1474189814814814,0,4,23,2,3,3992,5,1694,2342,2.0,True,True,9.869565217391305,114.0,0.1059254227053139,4336.652173913043,0.0,False
2,114,3876.0,0.0448611111111111,0,6,23,2,3,1461,58,964,2657,1.0,True,True,9.757142857142858,114.0,0.1050530753968253,4295.571428571428,0.0,False
16,114,39059.0,0.4520717592592592,0,16,23,2,3,2880,23,479,957,3.0,True,True,9.742857142857142,114.0,0.1004732142857142,4295.571428571428,0.24469495433182586,True
4,114,3000.0,0.0347222222222222,0,17,23,2,3,4122,43,479,957,3.0,True,True,9.785714285714286,114.0,0.1004269179894179,4340.771428571428,0.0,False
8,114,749.0,0.0086689814814814,0,17,23,2,3,2880,23,118,165,2.0,False,True,9.76056338028169,114.0,0.0991345526864892,4320.197183098591,0.0,False
4,114,6030.0,0.0697916666666666,0,19,23,2,3,6093,27,789,3078,4.0,True,True,10.043478260869565,114.0,0.1014663848631239,4282.376811594203,0.0,False
2,114,15.0,0.0001736111111111,0,19,23,2,3,4122,43,479,957,3.0,True,True,9.928571428571429,114.0,0.1000193452380952,4280.085714285714,0.0,False
4,114,4707.0,0.0544791666666666,0,20,23,2,3,4122,43,479,957,3.0,True,True,10.08695652173913,114.0,0.1020169082125603,4225.246376811594,0.0,False
29,114,13623.0,0.1576736111111111,0,0,24,2,4,3992,5,191,1542,2.0,True,True,10.136363636363637,114.0,0.1068260732323232,4187.060606060606,0.25,True
5,114,2652.0,0.0306944444444444,0,1,24,2,4,6093,27,336,883,2.0,True,True,10.196969696969695,114.0,0.106198267396184,4235.742424242424,0.0,False
2,114,2455.0,0.0284143518518518,0,2,24,2,4,4122,43,118,165,2.0,True,True,10.07462686567164,114.0,0.1050373134328357,4234.044776119403,0.0,False
5,114,11353.0,0.1314004629629629,0,5,24,2,4,3992,5,912,4112,2.0,True,True,10.0,114.0,0.1054250068082788,4230.485294117647,0.0,False
2,114,593.0,0.0068634259259259,0,5,24,2,4,6093,27,479,957,3.0,True,True,9.884057971014492,114.0,0.1039965780998389,4257.478260869565,0.0,False
6,114,2913.0,0.0337152777777777,0,6,24,2,4,2880,23,912,4112,2.0,True,True,9.82857142857143,114.0,0.1029925595238095,4237.8,0.0,False
7,114,2447.0,0.0283217592592592,0,6,24,2,4,3992,5,191,1542,2.0,True,True,9.6,114.0,0.1001679894179893,4253.685714285714,0.0,False
11,114,5942.0,0.0687731481481481,0,8,24,2,4,4122,43,479,957,3.0,True,True,9.619718309859154,114.0,0.0997258085550338,4251.830985915493,0.0,False
7,114,32679.0,0.3782291666666666,0,17,24,2,4,4122,43,479,957,3.0,True,True,8.956521739130435,114.0,0.1018050523349436,4198.463768115942,0.09981673612958529,True
1,111,2489.0,0.0288078703703703,0,18,24,2,4,5625,18,1,1,1.0,False,True,8.842857142857143,113.95714285714286,0.1007622354497354,4218.842857142857,0.0,False
1,114,5631.0,0.0651736111111111,0,19,24,2,4,6093,27,336,883,2.0,True,True,8.732394366197184,113.95774647887325,0.1002609872196139,4245.239436619719,0.0,False
12,114,1081.0,0.012511574074074,0,20,24,2,4,6093,27,789,3078,4.0,True,True,8.777777777777779,113.95833333333331,0.0990422453703703,4270.902777777777,0.013888888888888888,True
1,114,3216.0,0.0372222222222222,0,21,24,2,4,6093,27,964,2657,1.0,True,True,7.625,113.95833333333331,0.0972993827160493,4298.277777777777,0.0,False
1,114,6095.0,0.0705439814814814,0,22,24,2,4,5625,18,964,2657,1.0,True,True,7.534246575342466,113.95890410958904,0.0969328703703703,4316.45205479452,0.0,False
4,114,20.0,0.0002314814814814,0,22,24,2,4,3992,5,964,2657,1.0,True,True,7.486486486486487,113.95945945945944,0.0956260948448448,4312.067567567568,0.0,False
6,114,106.0,0.0012268518518518,0,22,24,2,4,4122,43,789,3078,4.0,True,True,7.466666666666667,113.96,0.0943674382716049,4309.533333333334,0.0,False
1,114,1662.0,0.0192361111111111,0,23,24,2,4,6093,27,789,3078,4.0,True,True,7.381578947368421,113.96052631578948,0.0933788681773878,4333.0,0.0,False
5,114,66.0,0.0007638888888888,0,23,24,2,4,3992,5,191,1542,2.0,True,True,7.35064935064935,113.96103896103897,0.0921760762385762,4328.571428571428,0.0,False
3,114,4310.0,0.0498842592592592,0,0,25,2,5,6093,27,789,3078,4.0,True,True,7.294871794871795,113.96153846153848,0.0916338734567901,4351.192307692308,0.0,False
2,114,4264.0,0.0493518518518518,0,1,25,2,5,3992,5,964,2657,1.0,True,True,7.227848101265823,113.9620253164557,0.0910986579934364,4346.645569620253,0.0,False
1,114,1750.0,0.0202546296296296,0,2,25,2,5,5625,18,964,2657,1.0,True,True,7.1645569620253164,113.9620253164557,0.0886647327707454,4381.392405063291,0.0,False
1,114,842.0,0.0097453703703703,0,2,25,2,5,5625,18,964,2657,1.0,True,True,7.0875,113.9625,0.0876782407407407,4396.9375,0.0,False
1,114,108.0,0.00125,0,2,25,2,5,5625,18,964,2657,1.0,True,True,7.012345679012346,113.96296296296296,0.0866112254229537,4412.098765432099,0.0,False
1,114,93092.0,1.0774537037037035,0,4,26,2,6,5625,18,964,2657,1.0,True,True,7.342105263157895,113.96052631578948,0.0950068530701754,4473.973684210527,0.8141083621530548,True
1,114,72.0,0.0008333333333333,0,4,26,2,6,5625,18,964,2657,1.0,True,True,7.259740259740259,113.96103896103897,0.0937838203463203,4488.922077922078,0.0,False
1,114,105512.0,1.2212037037037038,0,9,27,2,0,4122,43,236,898,2.0,True,True,7.026315789473684,113.96052631578948,0.1059193774366471,4467.815789473684,0.9609559279950344,True
3,114,38.0,0.0004398148148148,0,9,27,2,0,1461,58,236,898,2.0,True,True,6.974025974025974,113.96103896103897,0.1045495129870129,4428.766233766234,0.0,False
1,114,130.0,0.0015046296296296,0,9,27,2,0,2880,23,236,898,2.0,True,True,6.897435897435898,113.96153846153848,0.1032284247388413,4408.910256410257,0.0,False
1,114,1253.0,0.0145023148148148,0,9,27,2,0,205,55,236,898,2.0,True,True,6.822784810126582,113.9620253164557,0.1021053094233473,4355.696202531645,0.0,False
2,114,334.0,0.0038657407407407,0,10,27,2,0,3992,5,236,898,2.0,True,True,6.7625,113.9625,0.1008773148148148,4351.15,0.0,False
5,114,426.0,0.0049305555555555,0,10,27,2,0,2880,23,236,898,2.0,True,True,6.7407407407407405,113.96296296296296,0.0996927869227251,4332.987654320988,0.0,False
25,114,25343.0,0.2933217592592592,0,17,27,2,0,4122,43,789,3078,4.0,True,True,6.91358024691358,113.96296296296296,0.087052326245999,4332.987654320988,0.20752416422807485,True
8,114,6625.0,0.0766782407407407,0,19,27,2,0,4122,43,236,898,2.0,True,True,6.925925925925926,113.96296296296296,0.0872045038866026,4308.654320987655,0.0,False
1,114,1134.0,0.013125,0,19,27,2,0,6093,27,789,3078,4.0,True,True,6.853658536585366,113.96341463414636,0.0863010953026196,4330.414634146341,0.0,False
1,114,159.0,0.0018402777777777,0,19,27,2,0,5625,18,3,4,1.0,True,True,6.783132530120482,113.96385542168674,0.0852834950914769,4346.012048192771,0.0,False
5,114,4437.0,0.0513541666666666,0,20,27,2,0,2880,23,236,898,2.0,True,True,6.650602409638554,113.96385542168674,0.0845479138777331,4331.048192771084,0.0,False
10,114,1236.0,0.0143055555555555,0,21,27,2,0,6093,27,789,3078,4.0,True,True,6.690476190476191,113.96428571428572,0.0837116953262786,4352.023809523809,0.0,False
4,114,1672.0,0.0193518518518518,0,21,27,2,0,4122,43,789,3078,4.0,True,True,6.658823529411765,113.96470588235294,0.0829545206971677,4349.317647058823,0.0,False
1,114,10113.0,0.1170486111111111,0,0,28,2,1,5625,18,118,165,2.0,True,True,6.571428571428571,113.96428571428572,0.0839190641534391,4346.452380952381,0.0,False
68,114,24665.0,0.285474537037037,0,7,28,2,1,375,39,789,3078,4.0,True,True,7.293333333333333,113.96,0.0937004629629629,4504.04,0.7967300700540925,True
