files_changed,branches_count,time_since_previous_commit,time_since_previous_commit_days,commit_frequency_24h,commit_hour,commit_day,commit_month,commit_dayofweek,activity_frequency,activity_encoded,author_commit_count,author_unique_files,author_median_files_changed,file_reuse,branch_reuse,files_changed_rolling_avg_7d,branches_count_rolling_avg_7d,time_since_previous_commit_rolling_avg_7d,activity_frequency_rolling_avg_7d,anomaly_score_iqr,is_anomaly_iqr,anomaly_score_zscore,is_anomaly_zscore
6,84,4823.0,0.0558217592592592,0,20,8,4,2,6093,27,35,97,3.0,True,True,9.88888888888889,74.26666666666667,0.0781640946502057,3984.944444444444,0.0,False,0.4723161552692875,False
3,84,450.0,0.0052083333333333,0,20,8,4,2,6093,27,1694,2342,2.0,True,True,9.813186813186814,74.37362637362638,0.0773623829873829,4008.1098901098894,0.0,False,0.549283359238283,False
8,81,719.0,0.0083217592592592,0,21,8,4,2,5625,18,192,321,1.0,True,True,9.793478260869565,74.44565217391305,0.0766119414251207,4025.684782608696,0.0,False,0.483708017644947,False
11,34,8050.0,0.0931712962962963,0,23,8,4,2,2880,23,315,560,2.0,True,True,9.902173913043478,73.90217391304348,0.0766441475442833,3990.7608695652175,0.0,False,0.48759174004434225,False
6,34,3361.0,0.0389004629629629,0,0,9,4,3,6093,27,315,560,2.0,True,True,9.86021505376344,73.47311827956989,0.0762383014735165,4013.3655913978496,0.0,False,0.5710350986952318,False
2,34,127.0,0.0014699074074074,0,0,9,4,3,6093,27,315,560,2.0,True,True,9.77659574468085,73.05319148936171,0.0754428930260047,4035.489361702128,0.0,False,0.5930895940157251,False
1,84,332.0,0.0038425925925925,0,0,9,4,3,465,50,301,676,3.0,True,True,9.68421052631579,73.16842105263157,0.0746892056530214,3997.905263157895,0.0,False,0.6597681790642563,False
1,84,670.0,0.0077546296296296,0,0,9,4,3,205,55,301,676,3.0,True,True,9.59375,73.28125,0.073991970486111,3958.3958333333335,0.0,False,0.6882982028367581,False
22,84,8908.0,0.1031018518518518,0,3,9,4,3,4122,43,35,97,3.0,True,True,9.721649484536082,73.3917525773196,0.0742920723558609,3960.082474226804,0.1527777777777778,True,0.5300446752215054,False
6,84,20207.0,0.2338773148148148,0,8,9,4,3,6093,27,1694,2342,2.0,True,True,9.762886597938143,73.90721649484536,0.0734246134020618,3981.742268041237,0.0,False,0.5577454198479924,False
3,84,18849.0,0.2181597222222222,0,13,9,4,3,375,39,1217,4399,3.0,True,True,9.925531914893616,73.61702127659575,0.0753911790780141,3898.234042553192,0.0,False,0.6498632981783675,False
2,34,1974.0,0.0228472222222222,0,14,9,4,3,3992,5,105,18,2.0,True,True,9.936170212765957,73.61702127659575,0.0745864115445232,3875.882978723405,0.0,False,0.5478408225236011,False
1,84,2015.0,0.0233217592592592,0,15,9,4,3,375,39,1217,4399,3.0,True,True,9.842105263157896,73.72631578947369,0.0740467836257309,3839.031578947368,0.0,False,0.648883425912191,False
2,84,5050.0,0.058449074074074,0,16,9,4,3,6093,27,1023,3102,2.0,True,True,9.83157894736842,73.72631578947369,0.0739753898635477,3839.031578947368,0.0,False,0.46519972825806477,False
2,34,1723.0,0.0199421296296296,0,16,9,4,3,3992,5,105,18,2.0,True,True,9.842105263157896,73.2,0.0737485380116958,3821.842105263158,0.0,False,0.5636894615853927,False
21,84,2856.0,0.0330555555555555,0,17,9,4,3,5625,18,12,43,1.0,True,True,9.958333333333334,73.3125,0.0733246527777777,3840.625,0.1388888888888889,True,0.5239501861408198,False
1,84,693.0,0.0080208333333333,0,17,9,4,3,205,55,611,1029,2.0,True,True,9.8659793814433,73.42268041237114,0.0726514175257731,3803.144329896907,0.0,False,0.5773055285746324,False
1,84,4339.0,0.0502199074074074,0,19,9,4,3,3992,5,715,1024,2.0,True,True,9.804123711340209,73.42268041237114,0.0722311712485681,3781.484536082474,0.0,False,0.4387631594635133,False
17,84,12502.0,0.144699074074074,0,22,9,4,3,6093,27,416,1165,3.0,True,True,9.877551020408164,73.53061224489795,0.0729706396447467,3805.071428571429,0.08333333333333333,True,0.426938216680276,False
1,66,26340.0,0.3048611111111111,0,5,10,4,4,5625,18,8,14,1.0,True,True,9.75257731958763,73.75257731958763,0.0726403207331042,3857.536082474227,0.024867724867724882,True,0.6582799741636602,False
5,84,22720.0,0.2629629629629629,0,12,10,4,4,6093,27,1694,2342,2.0,True,True,9.793814432989691,73.75257731958763,0.0731963535700648,3862.360824742268,0.0,False,0.5824514285137339,False
1,84,13228.0,0.1531018518518518,0,15,10,4,4,5625,18,37,86,1.0,True,True,10.10752688172043,74.38709677419355,0.0757353892871365,3854.978494623656,0.0,False,0.4878908210034056,False
1,84,844.0,0.0097685185185185,0,16,10,4,4,5625,18,37,86,1.0,True,True,10.01063829787234,74.48936170212765,0.0750336140661938,3873.808510638298,0.0,False,0.5265355667632832,False
1,84,463.0,0.0053587962962962,0,16,10,4,4,5625,18,37,86,1.0,True,True,9.91578947368421,74.58947368421053,0.0743001949317738,3892.242105263158,0.0,False,0.5255221001585294,False
7,81,3324.0,0.0384722222222222,0,17,10,4,4,5625,18,37,86,1.0,True,True,9.885416666666666,74.65625,0.073926986882716,3910.2916666666665,0.0,False,0.5042524247861101,False
2,84,17577.0,0.2034375,0,22,10,4,4,6093,27,1,2,2.0,True,True,10.195652173913045,75.3695652173913,0.0765631290257648,3882.489130434784,0.0,False,0.5543643264461521,False
2,34,6821.0,0.0789467592592592,0,23,10,4,4,3992,5,105,18,2.0,True,True,10.10752688172043,74.9247311827957,0.076588759458383,3883.6666666666665,0.0,False,0.6127820591881066,False
1,84,20340.0,0.2354166666666666,0,5,11,4,5,6093,27,37,86,1.0,True,True,9.741935483870968,74.9247311827957,0.0760078156113102,3904.860215053764,0.0,False,0.6102472550178895,False
1,81,3572.0,0.0413425925925925,0,6,11,4,5,5625,18,37,86,1.0,True,True,9.648936170212766,74.98936170212765,0.0756390366430259,3923.159574468085,0.0,False,0.5827734533193835,False
1,80,24818.0,0.2872453703703703,0,13,11,4,5,6093,27,4,6,2.0,True,True,9.557894736842105,75.0421052631579,0.0778664717348927,3946.0,0.0068723951405515495,True,0.5554644895040253,False
3,65,3445.0,0.0398726851851851,0,14,11,4,5,6093,27,14,35,2.5,True,True,9.489583333333334,74.9375,0.0774707031249999,3968.3645833333335,0.0,False,0.5158281497142595,False
8,84,6484.0,0.0750462962962962,0,16,11,4,5,3992,5,301,676,3.0,True,True,9.5625,75.45833333333333,0.073013599537037,3994.7291666666665,0.0,False,0.43977064315249687,False
1,84,1147.0,0.0132754629629629,0,16,11,4,5,205,55,301,676,3.0,True,True,9.474226804123711,75.54639175257732,0.0723977424589537,3955.659793814433,0.0,False,0.6293699191022198,False
1,78,66624.0,0.7711111111111111,0,11,12,4,6,5625,18,1,1,1.0,True,True,9.463917525773196,76.0,0.079259617220313,3972.494845360825,0.5011646123377967,True,0.8361302967667466,False
4,84,3068.0,0.0355092592592592,0,11,12,4,6,6093,27,1694,2342,2.0,True,True,9.494845360824742,76.04123711340206,0.0721681701030927,3977.319587628866,0.0,False,0.5977229924458486,False
1,84,2.0,2.3148148148148147e-05,0,11,12,4,6,6093,27,1694,2342,2.0,True,True,9.408163265306122,76.12244897959184,0.0714319964096749,3998.908163265306,0.0,False,0.6162412919029924,False
1,84,151.0,0.0017476851851851,0,11,12,4,6,6093,27,37,86,1.0,True,True,9.323232323232324,76.20202020202021,0.0707281144781144,4020.060606060606,0.0,False,0.5698743543073412,False
1,84,16919.0,0.1958217592592592,0,16,12,4,6,5625,18,1,1,1.0,True,True,9.24,76.28,0.0719790509259259,4036.11,0.0,False,0.5454473559411427,False
1,84,6070.0,0.0702546296296296,0,18,12,4,6,5625,18,2,2,1.0,True,True,9.15841584158416,76.35643564356435,0.0719619774477447,4051.841584158416,0.0,False,0.5445920338655003,False
4,84,65052.0,0.7529166666666667,0,12,13,4,0,4122,43,1217,4399,3.0,True,True,8.131313131313131,76.20202020202021,0.072264543583988,4050.171717171717,0.4825781088350922,True,0.8007190551208619,False
2,58,9887.0,0.1144328703703703,0,15,13,4,0,5625,18,1,2,2.0,True,True,8.183673469387756,75.85714285714286,0.0723200113378684,4024.5510204081634,0.0,False,0.4691296735787158,False
2,34,6702.0,0.0775694444444444,0,17,13,4,0,3992,5,105,18,2.0,True,True,8.112244897959183,75.34693877551021,0.0715721844293272,4055.5102040816328,0.0,False,0.53188318056119,False
2,34,25.0,0.0002893518518518,0,17,13,4,0,3992,5,105,18,2.0,True,True,8.05050505050505,74.92929292929293,0.0708521558174335,4054.868686868687,0.0,False,0.5680980037041703,False
2,34,2742.0,0.0317361111111111,0,17,13,4,0,3992,5,105,18,2.0,True,True,7.99,74.52,0.0704609953703703,4054.24,0.0,False,0.5538064309510201,False
4,84,139.0,0.0016087962962962,0,17,13,4,0,2880,23,611,1029,2.0,True,True,7.9504950495049505,74.61386138613861,0.0697792904290428,4042.6138613861385,0.0,False,0.3768964805110977,False
2,84,8156.0,0.0943981481481481,0,20,13,4,0,6093,27,1217,4399,3.0,True,True,8.063157894736841,74.57894736842105,0.0737478070175438,4204.536842105264,0.0,False,0.5466926883044431,False
2,84,7512.0,0.0869444444444444,0,22,13,4,0,5625,18,1,2,2.0,True,True,8.261363636363637,74.39772727272727,0.0796166087962962,4162.454545454545,0.0,False,0.4962798129617907,False
1160,84,5309.0,0.0614467592592592,0,23,13,4,0,3992,5,712,3215,1.0,True,True,21.406976744186046,74.20930232558139,0.0816069121447028,4220.895348837209,16.13542831193961,True,2.7328826773349815,True
2,84,43433.0,0.5026967592592593,0,11,14,4,1,3992,5,106,262,1.0,True,True,22.580246913580247,74.25925925925925,0.0881420038866026,4255.592592592592,0.42535940800827,True,0.764966934532943,True
2,84,1259.0,0.0145717592592592,0,12,14,4,1,3992,5,106,262,1.0,True,True,22.32926829268293,74.3780487804878,0.0872448057813911,4252.378048780488,0.19383707315463178,True,0.6232468478349157,True
4,84,8344.0,0.096574074074074,0,14,14,4,1,1461,58,301,676,3.0,True,True,22.10843373493976,74.49397590361446,0.0873572066041945,4218.746987951808,0.18982832662398688,True,0.6330457222363841,True
1,84,998.0,0.0115509259259259,0,14,14,4,1,6093,27,1217,4399,3.0,True,True,21.857142857142858,74.60714285714286,0.0864547508818341,4241.059523809524,0.18526671523106988,True,0.6729864952699063,True
1,84,7047.0,0.0815625,0,16,14,4,1,6093,27,106,262,1.0,True,True,21.821428571428573,74.60714285714286,0.0835269235008818,4241.059523809524,0.18461840402282997,True,0.5669651391257484,True
1,84,906.0,0.0104861111111111,0,16,14,4,1,6093,27,106,262,1.0,True,True,21.73809523809524,74.60714285714286,0.0833804563492063,4309.130952380952,0.1831056778702702,True,0.6070010717826562,True
1,84,463.0,0.0053587962962962,0,17,14,4,1,1105,8,301,676,3.0,True,True,21.73809523809524,74.60714285714286,0.083347938712522,4319.845238095239,0.1831056778702702,True,0.6594910154374786,True
3,77,3268.0,0.037824074074074,0,17,14,4,1,6093,27,8,20,3.0,True,True,21.98795180722892,75.01204819277109,0.084572177599286,4329.433734939759,0.18764125266847884,True,0.6187809585076451,True
1,84,257.0,0.002974537037037,0,17,14,4,1,6093,27,37,86,1.0,True,True,21.73809523809524,75.11904761904762,0.083600777116402,4350.428571428572,0.1831056778702702,True,0.637817465416085,True
1,84,8267.0,0.0956828703703703,0,20,14,4,1,3992,5,712,3215,1.0,True,True,19.30952380952381,75.11904761904762,0.0836144179894179,4395.511904761905,0.13902051570995577,True,0.5779064541576121,False
3,84,1211.0,0.0140162037037037,0,20,14,4,1,3992,5,712,3215,1.0,True,True,19.11764705882353,75.2235294117647,0.0827956154684095,4390.764705882353,0.13553743196372559,True,0.6094996018595393,False
2,34,1774.0,0.0205324074074074,0,21,14,4,1,3992,5,105,18,2.0,True,True,18.91860465116279,74.74418604651163,0.0820716246770025,4386.127906976744,0.1319242720972832,True,0.7018088776936837,False
2,34,2478.0,0.0286805555555555,0,21,14,4,1,3992,5,105,18,2.0,True,True,18.724137931034484,74.27586206896552,0.0814579342273307,4381.597701149425,0.12839417337719575,True,0.6962590550096875,False
10,34,964.0,0.0111574074074074,0,22,14,4,1,4122,43,255,1343,3.0,True,True,18.7816091954023,73.70114942528735,0.080509126223925,4412.183908045977,0.12943743279275424,True,0.6346161898810588,False
1,84,1215.0,0.0140625,0,22,14,4,1,6093,27,712,3215,1.0,True,True,18.579545454545453,73.81818181818181,0.0797540509259259,4431.284090909091,0.12576942752941558,True,0.6189869064828213,False
14,34,174.0,0.0020138888888888,0,22,14,4,1,2880,23,255,1343,3.0,True,True,18.528089887640448,73.37078651685393,0.0788805659592176,4413.853932584269,0.16650203601505834,True,0.6242141524022617,False
3,34,430.0,0.0049768518518518,0,22,14,4,1,1461,58,255,1343,3.0,True,True,18.355555555555554,72.93333333333334,0.0780594135802468,4381.044444444445,0.12170340299208061,True,0.7675310497065353,False
2,84,11843.0,0.1370717592592592,0,1,15,4,2,4122,43,611,1029,2.0,True,True,18.75,72.68181818181819,0.0799631734006733,4325.056818181818,0.12886364011419704,True,0.5110968637556007,False
1,84,1396.0,0.0161574074074074,0,2,15,4,2,5625,18,37,86,1.0,True,True,18.55056179775281,72.80898876404494,0.0792462546816479,4339.662921348315,0.125243295501891,True,0.6460818486517506,False
1,84,7124.0,0.0824537037037037,0,4,15,4,2,5625,18,1,1,1.0,True,True,18.50561797752809,72.80898876404494,0.0786865376612567,4392.101123595506,0.12442744319489243,True,0.6126232480247888,False
1,84,20666.0,0.2391898148148148,0,9,15,4,2,6093,27,106,262,1.0,True,True,18.50561797752809,72.80898876404494,0.0790496254681647,4397.359550561798,0.12442744319489243,True,0.5828064718618325,False
3,84,2503.0,0.0289699074074074,0,10,15,4,2,4122,43,1217,4399,3.0,True,True,18.33333333333333,72.93333333333334,0.0784931841563785,4394.3,0.12130000935139791,True,0.6366772573085864,False
1,84,364.0,0.0042129629629629,0,10,15,4,2,3992,5,1694,2342,2.0,True,True,18.142857142857142,73.05494505494505,0.0776769179894179,4389.879120879121,0.11784234957411845,True,0.6364961570493077,False
7,84,2.0,2.3148148148148147e-05,0,10,15,4,2,205,55,1694,2342,2.0,True,True,18.02173913043478,73.17391304347827,0.0768328552737519,4344.391304347826,0.11564372895487002,True,0.7731917155625253,False
7,84,2.0,2.3148148148148147e-05,0,10,15,4,2,4122,43,1694,2342,2.0,True,True,17.903225806451612,73.29032258064517,0.0760069444444444,4342.0,0.1134923904994764,True,0.6086698943143778,False
18,84,1.0,1.1574074074074072e-05,0,10,15,4,2,6093,27,1694,2342,2.0,True,True,17.904255319148938,73.40425531914893,0.0751984830575255,4360.627659574468,0.21073330117107825,True,0.6309697404424137,False
2,84,16600.0,0.1921296296296296,0,15,15,4,2,4122,43,1217,4399,3.0,True,True,19.080459770114945,72.59770114942529,0.0810742603235419,4363.068965517241,0.1348623817536584,True,0.6030604892428931,False
7,84,699.0,0.0080902777777777,0,15,15,4,2,4122,43,1217,4399,3.0,True,True,19.149425287356323,72.59770114942529,0.0805164431673052,4364.563218390805,0.13611429305232856,True,0.6136870019393679,False
2,34,6247.0,0.0723032407407407,0,17,15,4,2,3992,5,535,44,2.0,True,True,17.31764705882353,72.36470588235294,0.0823935185185184,4398.670588235294,0.10286254706843374,True,0.5378624759992529,False
2,84,6435.0,0.0744791666666666,0,19,15,4,2,5625,18,124,388,3.0,True,True,18.1375,73.5125,0.087763599537037,4451.425,0.11774510289288245,True,0.5212367569228318,False
5,34,8178.0,0.0946527777777777,0,21,15,4,2,3992,5,255,1343,3.0,True,True,18.86842105263158,72.34210526315789,0.0922400402046783,4446.776315789473,0.13101330359415045,True,0.5565000964899613,False
2,84,3753.0,0.0434375,0,22,15,4,2,6093,27,715,1024,2.0,True,True,18.649350649350648,72.49350649350649,0.0916062409812409,4468.1558441558445,0.1270365812546118,True,0.5076855940184944,False
1,84,2327.0,0.0269328703703703,0,23,15,4,2,5625,18,66,253,2.0,True,True,18.423076923076923,72.64102564102564,0.0907770952041785,4482.98717948718,0.12292909905415472,True,0.5960373825767937,False
2,84,326.0,0.0037731481481481,0,23,15,4,2,348,44,66,253,2.0,True,True,18.21518987341772,72.78481012658227,0.0896757794186591,4430.645569620253,0.11915538493257902,True,0.708463486252312,False
1,84,2413.0,0.0279282407407407,0,23,15,4,2,3992,5,611,1029,2.0,True,True,18.088607594936708,73.41772151898734,0.0888499179559305,4444.721518987341,0.11685757305527297,True,0.5159084575396791,False
2,34,23365.0,0.2704282407407407,0,6,16,4,3,3992,5,535,44,2.0,True,True,18.65333333333333,73.52,0.0951266975308641,4508.626666666667,0.1271088777772276,True,0.6590490627297761,False
1,84,6956.0,0.0805092592592592,0,8,16,4,3,5625,18,2,1,1.0,True,True,18.42105263157895,73.65789473684211,0.0949343628167641,4523.315789473684,0.12289235266988204,True,0.5853352950804139,False
3,84,1459.0,0.016886574074074,0,8,16,4,3,465,50,1217,4399,3.0,True,True,18.22077922077922,73.79220779220779,0.0939207551707551,4470.61038961039,0.11925684675573282,True,0.7939378624447997,False
4,84,3476.0,0.0402314814814814,0,9,16,4,3,4122,43,1217,4399,3.0,True,True,18.194805194805195,73.79220779220779,0.0914058742183741,4445.012987012987,0.1187853476951947,True,0.6347552781696698,False
1,84,8296.0,0.0960185185185185,0,11,16,4,3,6093,27,1217,4399,3.0,True,True,17.974358974358974,73.92307692307692,0.0914650106837606,4466.141025641025,0.11478365054037115,True,0.5973062520804019,False
1,84,3821.0,0.044224537037037,0,12,16,4,3,5625,18,1,1,1.0,True,True,17.759493670886076,74.0506329113924,0.0908670300046882,4480.810126582279,0.11088326217427731,True,0.5580162065314502,False
15,84,6919.0,0.0800810185185185,0,14,16,4,3,4122,43,1217,4399,3.0,True,True,18.115384615384617,74.56410256410257,0.089968839031339,4535.115384615385,0.17289920420025873,True,0.5954591948472923,False
2,34,7527.0,0.0871180555555555,0,17,16,4,3,3992,5,535,44,2.0,True,True,18.55263157894737,74.3157894736842,0.0921444018031188,4569.355263157895,0.12528086764760807,True,0.5594812154469695,False
2,34,2318.0,0.0268287037037037,0,17,16,4,3,3992,5,105,18,2.0,True,True,18.337662337662337,73.79220779220779,0.0912961459836459,4561.857142857143,0.12137859252815436,True,0.6373897393374442,False
8,84,2020.0,0.0233796296296296,0,18,16,4,3,2880,23,1023,3102,2.0,True,True,18.394736842105264,73.65789473684211,0.0922645589668615,4583.065789473684,0.12241464967433682,True,0.5468873356786226,False
5,34,8387.0,0.0970717592592592,0,20,16,4,3,2880,23,255,1343,3.0,True,True,18.44736842105263,73.0,0.0928810307017543,4568.434210526316,0.12337005566542719,True,0.5238791294913805,False
1,84,2764.0,0.0319907407407407,0,21,16,4,3,958,9,1023,3102,2.0,True,True,18.22077922077922,73.14285714285714,0.0920902477152476,4521.545454545455,0.11925684675573282,True,0.6764298362219533,False
1,84,557.0,0.0064467592592592,0,21,16,4,3,958,9,1023,3102,2.0,True,True,18.0,73.28205128205128,0.0909922542735042,4475.858974358975,0.11524910474115879,True,0.6805602431214312,False
2,84,570.0,0.0065972222222222,0,21,16,4,3,5625,18,1023,3102,2.0,False,True,17.79746835443038,73.41772151898734,0.0899239627285513,4490.405063291139,0.1115726057374691,True,0.5945964971321929,False
3,84,24781.0,0.2868171296296296,0,4,17,4,4,6093,27,124,388,3.0,True,True,17.620253164556964,73.41772151898734,0.0917229254571026,4490.405063291139,0.1147905956558991,True,0.65968254502718,False
5,84,19095.0,0.2210069444444444,0,9,17,4,4,6093,27,14,35,2.5,True,True,17.670886075949365,73.64556962025317,0.0906614803094233,4496.329113924051,0.10927479386016306,True,0.6081634050475109,False
1,84,4259.0,0.0492939814814814,0,10,17,4,4,4122,43,106,262,1.0,True,True,17.4625,73.775,0.090144386574074,4491.65,0.105492021057148,True,0.582053986367615,False
7,84,8413.0,0.0973726851851851,0,13,17,4,4,6093,27,1217,4399,3.0,True,True,17.4875,73.775,0.0880745081018518,4491.65,0.10594583890291598,True,0.6109605392554038,False
2,84,1040.0,0.012037037037037,0,13,17,4,4,4122,43,1217,4399,3.0,True,True,17.296296296296298,73.90123456790124,0.087135773891175,4487.086419753086,0.10247497278620932,True,0.6550505058019629,False
2,73,2022.0,0.0234027777777777,0,14,17,4,4,5625,18,2,5,2.5,True,True,17.109756097560975,73.89024390243902,0.0863585422312556,4500.963414634146,0.09908876194064181,True,0.5827224097789796,False
3,34,17333.0,0.2006134259259259,0,18,17,4,4,2880,23,255,1343,3.0,True,True,17.670886075949365,72.9113924050633,0.0895609177215189,4423.53164556962,0.10927479386016306,True,0.5553958869219436,False
1,34,3612.0,0.0418055555555555,0,19,17,4,4,3992,5,255,1343,3.0,True,True,17.4625,72.425,0.0889639756944444,4418.1375,0.105492021057148,True,0.5954058960969568,False
2,84,4118.0,0.047662037037037,0,21,17,4,4,465,50,479,957,3.0,True,True,17.271604938271604,72.5679012345679,0.0884540752171924,4369.333333333333,0.10202675762989527,True,0.639225766065059,False
1,84,7448.0,0.0862037037037037,0,23,17,4,4,1461,58,611,1029,2.0,True,True,17.25925925925926,72.5679012345679,0.0870067443987196,4312.148148148148,0.10180265005173827,True,0.6314662208366804,False
1,84,69148.0,0.800324074074074,0,18,18,4,5,5625,18,37,68,1.0,True,True,18.426666666666662,72.66666666666667,0.0943563271604938,4304.213333333333,0.6540013271688826,True,0.9084028149635373,False
2,34,5421.0,0.0627430555555555,0,19,18,4,5,3992,5,105,18,2.0,True,True,18.21052631578948,72.15789473684211,0.0939403630604288,4300.105263157895,0.1190707287055205,True,0.6857988077936545,False
2,34,20.0,0.0002314814814814,0,19,18,4,5,3992,5,105,18,2.0,True,True,18.0,71.66233766233766,0.0927233645983645,4296.103896103896,0.11524910474115879,True,0.7132371617115834,False
2,84,74824.0,0.8660185185185185,0,16,19,4,6,4122,43,1217,4399,3.0,True,True,18.90410958904109,71.06849315068493,0.0959110223236935,4183.465753424657,0.7297782589075622,True,1.0150944461961626,True
4,84,60616.0,0.7015740740740741,0,9,20,4,0,1461,58,1217,4399,3.0,True,True,18.945205479452056,71.06849315068493,0.1045592338914256,4126.424657534247,0.5625363207908319,True,1.0614843819126671,False
8,66,4794.0,0.0554861111111111,0,10,20,4,0,2880,23,1217,4399,3.0,True,True,18.7972972972973,71.0,0.1038960835835835,4109.581081081081,0.12972221441700127,True,0.6752905639143629,False
6,84,44.0,0.0005092592592592,0,10,20,4,0,4122,43,1217,4399,3.0,True,True,18.626666666666665,71.17333333333333,0.1025175925925925,4109.746666666667,0.1266248054084085,True,0.6966600365926756,False
1,84,6798.0,0.0786805555555555,0,12,20,4,0,4122,43,1217,4399,3.0,True,True,18.586666666666662,71.17333333333333,0.0935277777777777,4109.746666666667,0.12589869685517974,True,0.6584395148701141,False
5,34,15989.0,0.1850578703703703,0,17,20,4,0,2880,23,255,1343,3.0,True,True,19.08219178082192,71.86301369863014,0.0959910895484525,4075.369863013698,0.13489382244837383,True,0.5708960379559583,False
5,84,1551.0,0.0179513888888888,0,17,20,4,0,1461,58,611,1029,2.0,True,True,18.89189189189189,72.02702702702703,0.0949364989989989,4040.040540540541,0.1314393630226097,True,0.6592928064100569,False
1,84,180.0,0.0020833333333333,0,17,20,4,0,6093,27,1023,3102,2.0,True,True,18.65333333333333,72.18666666666667,0.0936984567901234,4067.413333333333,0.1271088777772276,True,0.6222865733982814,False
5,84,4019.0,0.0465162037037037,0,18,20,4,0,6093,27,124,388,3.0,True,True,18.89189189189189,72.70270270270271,0.0951426426426426,4111.851351351352,0.1314393630226097,True,0.5747797848115863,False
2,34,1369.0,0.0158449074074074,0,19,20,4,0,3992,5,105,18,2.0,True,True,18.666666666666668,72.18666666666667,0.0940853395061728,4110.253333333333,0.12735091396163725,True,0.7029123494529282,False
16,84,2893.0,0.0334837962962962,0,20,20,4,0,2880,23,712,3215,1.0,True,True,18.63157894736842,72.34210526315789,0.093287950779727,4094.065789473684,0.19615842107868808,True,0.5934179713616111,False
7,84,238.0,0.0027546296296296,0,20,20,4,0,3992,5,712,3215,1.0,True,True,18.48051948051948,72.49350649350649,0.0921121933621933,4092.74025974026,0.123971837361114,True,0.6236890252694857,False
5,84,6017.0,0.0696412037037037,0,21,20,4,0,2880,23,712,3215,1.0,True,True,18.51948051948052,72.49350649350649,0.0917906746031745,4051.012987012987,0.12467908595192125,True,0.5748610022553186,False
2,84,69.0,0.0007986111111111,0,21,20,4,0,3992,5,712,3215,1.0,True,True,18.307692307692307,72.64102564102564,0.0906241096866096,4050.25641025641,0.12083455515061035,True,0.6435346835980886,False
2,84,576.0,0.0066666666666666,0,21,20,4,0,3992,5,712,3215,1.0,True,True,18.10126582278481,72.78481012658227,0.0895613572433192,4049.518987341772,0.11708735424300361,True,0.638807407712519,False
1,84,6915.0,0.0800347222222222,0,23,20,4,0,6093,27,715,1024,2.0,True,True,3.448717948717949,72.64102564102564,0.0898332146248812,4056.25641025641,0.0,False,0.44735737573569345,False
2,34,21901.0,0.2534837962962963,0,5,21,4,1,3992,5,535,44,2.0,True,True,3.430379746835443,72.15189873417721,0.0919047409751523,4055.443037974684,0.0,False,0.5750294168131088,False
2,34,14.0,0.000162037037037,0,5,21,4,1,3992,5,535,44,2.0,True,True,3.4125,71.675,0.0907579571759259,4054.65,0.0,False,0.5684491266785683,False
1,34,34310.0,0.3971064814814815,0,15,21,4,1,6093,27,255,1343,3.0,True,True,3.441558441558441,70.54545454545455,0.0913292147667147,4089.961038961039,0.11910082468741691,True,0.5374192010361494,False
2,84,5529.0,0.0639930555555555,0,16,21,4,1,1461,58,611,1029,2.0,True,True,3.486842105263158,70.36842105263158,0.0921617629142299,4002.657894736842,0.0,False,0.4997702312425624,False
2,34,27.0,0.0003125,0,17,21,4,1,4122,43,255,1343,3.0,True,True,3.467532467532468,69.8961038961039,0.0909689153439153,4004.207792207792,0.0,False,0.4884344278212336,False
1,34,6461.0,0.0747800925925925,0,18,21,4,1,1461,58,255,1343,3.0,False,True,3.506666666666667,68.94666666666667,0.0937763888888888,3953.2533333333336,0.0,False,0.6056488196502037,False
1,84,5.0,5.787037037037037e-05,0,18,21,4,1,3992,5,715,1024,2.0,True,True,3.473684210526316,69.14473684210526,0.0925432504873294,3953.7631578947367,0.0,False,0.44456497982786136,False
15,84,666.0,0.0077083333333333,0,18,21,4,1,2880,23,1217,4399,3.0,True,True,3.623376623376624,69.33766233766234,0.0914414983164983,3939.818181818182,0.05555555555555555,True,0.5666479732521306,False
2,84,5207.0,0.0602662037037037,0,20,21,4,1,5625,18,176,891,2.0,True,True,3.636363636363636,69.33766233766234,0.0909815416065416,3961.025974025974,0.0,False,0.4492916011471643,False
1,84,3427.0,0.0396643518518518,0,21,21,4,1,3992,5,715,1024,2.0,True,True,3.631578947368421,69.80263157894737,0.0922459795321637,3960.618421052632,0.0,False,0.44731622728175857,False
1,84,3085.0,0.0357060185185185,0,22,21,4,1,3992,5,715,1024,2.0,True,True,3.533333333333333,70.94666666666667,0.0934208333333333,3958.466666666666,0.0,False,0.4562135961870436,False
1,81,20214.0,0.2339583333333333,0,3,22,4,2,5625,18,37,68,1.0,True,True,3.4507042253521125,71.5774647887324,0.0995244848721961,3976.4647887323945,0.0,False,0.5477954351697861,False
2,34,9013.0,0.1043171296296296,0,6,22,4,2,3992,5,535,44,2.0,True,True,3.464788732394366,70.87323943661971,0.0998324204486176,3953.4647887323945,0.0,False,0.49131988115791725,False
1,84,5737.0,0.0664004629629629,0,7,22,4,2,5625,18,32,47,1.0,True,True,3.430555555555556,71.05555555555556,0.0993680877057612,3976.680555555556,0.0,False,0.4903448487524911,False
8,62,12943.0,0.1498032407407407,0,11,22,4,2,6093,27,2,8,8.0,True,True,3.253731343283582,69.76119402985074,0.1049533582089552,3996.820895522388,0.19444444444444445,True,0.5069371751385533,False
